YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sheridan, KS",20179,30659,297,10.8,508
1997-01-01,"Sheridan, KS",20179,34183,311,11.4,481
1998-01-01,"Sheridan, KS",20179,35636,324,12.1,494
1999-01-01,"Sheridan, KS",20179,34842,340,12.2,476
2000-01-01,"Sheridan, KS",20179,35702,249,9.3,458
2001-01-01,"Sheridan, KS",20179,35408,287,10.9,451
2002-01-01,"Sheridan, KS",20179,32208,301,11.4,430
2003-01-01,"Sheridan, KS",20179,34358,264,10.2,410
2004-01-01,"Sheridan, KS",20179,35364,267,10.4,371
2005-01-01,"Sheridan, KS",20179,36293,293,11.5,369
2006-01-01,"Sheridan, KS",20179,37958,362,14.2,359
2007-01-01,"Sheridan, KS",20179,39157,307,12.6,544
2008-01-01,"Sheridan, KS",20179,43297,276,11.2,541
2009-01-01,"Sheridan, KS",20179,44323,318,13.3,560
2010-01-01,"Sheridan, KS",20179,46954,311,13.0,618
2011-01-01,"Sheridan, KS",20179,49234,313,13.0,667
2012-01-01,"Sheridan, KS",20179,51524,315,13.0,717
2013-01-01,"Sheridan, KS",20179,53905,317,13.0,769
2014-01-01,"Sheridan, KS",20179,56374,319,14.0,822
2015-01-01,"Sheridan, KS",20179,58941,322,14.0,877
2016-01-01,"Sheridan, KS",20179,61615,324,14.0,934
2017-01-01,"Sheridan, KS",20179,64406,326,14.0,993
2018-01-01,"Sheridan, KS",20179,67322,329,15.0,1054
2019-01-01,"Sheridan, KS",20179,70371,331,15.0,1118
