YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Yamhill, OR",41071,37731,8535,11.2,14072
1997-01-01,"Yamhill, OR",41071,40252,8424,10.5,14867
1998-01-01,"Yamhill, OR",41071,41961,8843,10.8,15149
1999-01-01,"Yamhill, OR",41071,42724,7465,9.3,15342
2000-01-01,"Yamhill, OR",41071,45107,7511,9.2,15316
2001-01-01,"Yamhill, OR",41071,43532,8541,10.3,15432
2002-01-01,"Yamhill, OR",41071,43449,8890,10.5,15473
2003-01-01,"Yamhill, OR",41071,43585,9371,10.9,15707
2004-01-01,"Yamhill, OR",41071,45469,9829,11.2,15939
2005-01-01,"Yamhill, OR",41071,46978,11240,13.0,15878
2006-01-01,"Yamhill, OR",41071,48877,11909,13.3,15729
2007-01-01,"Yamhill, OR",41071,51728,10673,11.7,15644
2008-01-01,"Yamhill, OR",41071,54868,11650,12.5,15678
2009-01-01,"Yamhill, OR",41071,51676,11500,12.3,15687
2010-01-01,"Yamhill, OR",41071,52249,11584,12.0,15862
2011-01-01,"Yamhill, OR",41071,52743,11763,12.0,15894
2012-01-01,"Yamhill, OR",41071,53204,11920,12.0,15891
2013-01-01,"Yamhill, OR",41071,53618,12044,12.0,15890
2014-01-01,"Yamhill, OR",41071,53981,12146,12.0,15896
2015-01-01,"Yamhill, OR",41071,54300,12236,12.0,15906
2016-01-01,"Yamhill, OR",41071,54582,12319,12.0,15917
2017-01-01,"Yamhill, OR",41071,54835,12395,13.0,15927
2018-01-01,"Yamhill, OR",41071,55065,12465,13.0,15937
2019-01-01,"Yamhill, OR",41071,55274,12530,13.0,15945
