YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Claiborne, LA",22027,21704,4374,27.5,2962
1997-01-01,"Claiborne, LA",22027,23676,4051,25.8,3029
1998-01-01,"Claiborne, LA",22027,25223,3815,24.6,3260
1999-01-01,"Claiborne, LA",22027,24963,3788,24.0,2973
2000-01-01,"Claiborne, LA",22027,26100,3676,23.8,2959
2001-01-01,"Claiborne, LA",22027,25803,3733,24.4,2890
2002-01-01,"Claiborne, LA",22027,25980,3581,23.4,2850
2003-01-01,"Claiborne, LA",22027,26798,3393,22.3,2811
2004-01-01,"Claiborne, LA",22027,27859,3628,23.9,2833
2005-01-01,"Claiborne, LA",22027,28950,3856,25.6,2736
2006-01-01,"Claiborne, LA",22027,29991,3811,25.4,2683
2007-01-01,"Claiborne, LA",22027,31393,4242,28.9,2579
2008-01-01,"Claiborne, LA",22027,31386,4176,28.7,2492
2009-01-01,"Claiborne, LA",22027,32301,3713,25.8,2349
2010-01-01,"Claiborne, LA",22027,33325,3698,26.0,2308
2011-01-01,"Claiborne, LA",22027,34092,3668,26.0,2229
2012-01-01,"Claiborne, LA",22027,34936,3652,26.0,2157
2013-01-01,"Claiborne, LA",22027,35771,3634,26.0,2080
2014-01-01,"Claiborne, LA",22027,36620,3614,26.0,2003
2015-01-01,"Claiborne, LA",22027,37478,3593,26.0,1925
2016-01-01,"Claiborne, LA",22027,38346,3569,26.0,1846
2017-01-01,"Claiborne, LA",22027,39224,3545,26.0,1765
2018-01-01,"Claiborne, LA",22027,40112,3520,26.0,1684
2019-01-01,"Claiborne, LA",22027,41010,3494,26.0,1602
