YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lauderdale, MS",28075,26628,15144,19.9,14645
1997-01-01,"Lauderdale, MS",28075,28225,13119,17.5,14156
1998-01-01,"Lauderdale, MS",28075,29657,13092,17.5,14023
1999-01-01,"Lauderdale, MS",28075,29854,13952,18.5,14027
2000-01-01,"Lauderdale, MS",28075,31194,13468,18.1,14072
2001-01-01,"Lauderdale, MS",28075,30339,14108,18.9,13905
2002-01-01,"Lauderdale, MS",28075,30629,14220,18.9,13692
2003-01-01,"Lauderdale, MS",28075,31523,14034,18.8,13494
2004-01-01,"Lauderdale, MS",28075,32125,14925,20.1,13350
2005-01-01,"Lauderdale, MS",28075,32292,15135,20.6,13204
2006-01-01,"Lauderdale, MS",28075,32796,17546,24.0,13367
2007-01-01,"Lauderdale, MS",28075,32778,16996,23.2,13175
2008-01-01,"Lauderdale, MS",28075,36822,15313,20.8,13206
2009-01-01,"Lauderdale, MS",28075,33534,17723,23.9,13256
2010-01-01,"Lauderdale, MS",28075,34454,16537,22.0,13035
2011-01-01,"Lauderdale, MS",28075,34767,17043,23.0,13024
2012-01-01,"Lauderdale, MS",28075,35003,17262,23.0,12979
2013-01-01,"Lauderdale, MS",28075,35244,17432,23.0,12935
2014-01-01,"Lauderdale, MS",28075,35465,17595,24.0,12894
2015-01-01,"Lauderdale, MS",28075,35672,17744,24.0,12855
2016-01-01,"Lauderdale, MS",28075,35865,17883,24.0,12819
2017-01-01,"Lauderdale, MS",28075,36045,18013,24.0,12786
2018-01-01,"Lauderdale, MS",28075,36213,18133,24.0,12754
2019-01-01,"Lauderdale, MS",28075,36369,18246,24.0,12725
