YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Union, PA",42119,34957,3574,10.8,4281
1997-01-01,"Union, PA",42119,36528,3690,11.2,4463
1998-01-01,"Union, PA",42119,38836,3483,10.5,4489
1999-01-01,"Union, PA",42119,38580,3051,9.1,4476
2000-01-01,"Union, PA",42119,39459,3407,10.2,4484
2001-01-01,"Union, PA",42119,39316,3696,11.0,4480
2002-01-01,"Union, PA",42119,39019,3786,11.2,4475
2003-01-01,"Union, PA",42119,39434,3250,9.5,4428
2004-01-01,"Union, PA",42119,40584,3431,10.0,4337
2005-01-01,"Union, PA",42119,42589,3295,9.7,4303
2006-01-01,"Union, PA",42119,43677,4226,12.4,4184
2007-01-01,"Union, PA",42119,43629,4473,13.2,4493
2008-01-01,"Union, PA",42119,45545,4623,13.6,4156
2009-01-01,"Union, PA",42119,46264,4723,13.9,4070
2010-01-01,"Union, PA",42119,46953,5132,15.0,4147
2011-01-01,"Union, PA",42119,47587,5315,15.0,4128
2012-01-01,"Union, PA",42119,48234,5466,16.0,4104
2013-01-01,"Union, PA",42119,48874,5615,16.0,4080
2014-01-01,"Union, PA",42119,49500,5765,17.0,4057
2015-01-01,"Union, PA",42119,50113,5915,17.0,4034
2016-01-01,"Union, PA",42119,50710,6064,17.0,4012
2017-01-01,"Union, PA",42119,51292,6210,18.0,3990
2018-01-01,"Union, PA",42119,51859,6355,18.0,3969
2019-01-01,"Union, PA",42119,52412,6496,19.0,3949
