YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Somervell, TX",48425,34991,962,16.1,1440
1997-01-01,"Somervell, TX",48425,38415,905,14.3,1492
1998-01-01,"Somervell, TX",48425,38712,869,13.3,1468
1999-01-01,"Somervell, TX",48425,39158,694,10.4,1507
2000-01-01,"Somervell, TX",48425,41118,757,11.1,1555
2001-01-01,"Somervell, TX",48425,40483,794,11.4,1596
2002-01-01,"Somervell, TX",48425,41987,735,10.2,1671
2003-01-01,"Somervell, TX",48425,42192,738,10.1,1735
2004-01-01,"Somervell, TX",48425,43536,758,10.2,1721
2005-01-01,"Somervell, TX",48425,44334,792,10.7,1743
2006-01-01,"Somervell, TX",48425,46606,809,10.7,1819
2007-01-01,"Somervell, TX",48425,49443,698,9.2,1819
2008-01-01,"Somervell, TX",48425,51770,725,9.4,1829
2009-01-01,"Somervell, TX",48425,53646,798,10.2,1860
2010-01-01,"Somervell, TX",48425,55231,739,9.0,1878
2011-01-01,"Somervell, TX",48425,56955,743,9.0,1895
2012-01-01,"Somervell, TX",48425,58608,739,9.0,1910
2013-01-01,"Somervell, TX",48425,60210,735,8.0,1925
2014-01-01,"Somervell, TX",48425,61751,732,8.0,1938
2015-01-01,"Somervell, TX",48425,63229,728,8.0,1951
2016-01-01,"Somervell, TX",48425,64645,725,8.0,1963
2017-01-01,"Somervell, TX",48425,65997,721,8.0,1975
2018-01-01,"Somervell, TX",48425,67288,718,8.0,1985
2019-01-01,"Somervell, TX",48425,68518,715,8.0,1996
