YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chautauqua, NY",36013,29568,22435,16.2,26041
1997-01-01,"Chautauqua, NY",36013,31051,22554,16.7,26214
1998-01-01,"Chautauqua, NY",36013,32017,22193,16.5,25915
1999-01-01,"Chautauqua, NY",36013,32446,19355,14.3,25625
2000-01-01,"Chautauqua, NY",36013,34422,18095,13.5,25243
2001-01-01,"Chautauqua, NY",36013,33455,18785,14.1,24593
2002-01-01,"Chautauqua, NY",36013,33518,18718,14.1,24113
2003-01-01,"Chautauqua, NY",36013,33881,19752,14.9,23863
2004-01-01,"Chautauqua, NY",36013,34734,19677,14.9,23437
2005-01-01,"Chautauqua, NY",36013,35581,20750,16.0,23014
2006-01-01,"Chautauqua, NY",36013,37711,20898,16.2,22395
2007-01-01,"Chautauqua, NY",36013,38926,19386,15.1,21852
2008-01-01,"Chautauqua, NY",36013,39824,22604,17.7,21682
2009-01-01,"Chautauqua, NY",36013,38203,22517,17.6,21512
2010-01-01,"Chautauqua, NY",36013,39105,22590,17.0,21234
2011-01-01,"Chautauqua, NY",36013,39661,22876,17.0,21001
2012-01-01,"Chautauqua, NY",36013,40099,23100,18.0,20777
2013-01-01,"Chautauqua, NY",36013,40479,23323,18.0,20565
2014-01-01,"Chautauqua, NY",36013,40825,23541,18.0,20367
2015-01-01,"Chautauqua, NY",36013,41146,23752,18.0,20182
2016-01-01,"Chautauqua, NY",36013,41445,23955,19.0,20009
2017-01-01,"Chautauqua, NY",36013,41723,24146,19.0,19849
2018-01-01,"Chautauqua, NY",36013,41982,24327,19.0,19700
2019-01-01,"Chautauqua, NY",36013,42223,24495,19.0,19561
