YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Teton, MT",30099,26723,1071,17.2,1406
1997-01-01,"Teton, MT",30099,27944,995,15.9,1396
1998-01-01,"Teton, MT",30099,28061,1038,16.4,1364
1999-01-01,"Teton, MT",30099,29788,936,14.6,1365
2000-01-01,"Teton, MT",30099,31351,866,13.7,1417
2001-01-01,"Teton, MT",30099,30694,950,15.1,1367
2002-01-01,"Teton, MT",30099,30172,903,14.3,1337
2003-01-01,"Teton, MT",30099,30844,859,13.7,1296
2004-01-01,"Teton, MT",30099,32537,732,11.8,1264
2005-01-01,"Teton, MT",30099,33993,854,13.9,1274
2006-01-01,"Teton, MT",30099,35456,859,14.2,1335
2007-01-01,"Teton, MT",30099,38290,771,12.9,1256
2008-01-01,"Teton, MT",30099,40111,760,12.8,1215
2009-01-01,"Teton, MT",30099,36834,916,15.3,1147
2010-01-01,"Teton, MT",30099,37385,814,13.0,1174
2011-01-01,"Teton, MT",30099,38044,799,13.0,1174
2012-01-01,"Teton, MT",30099,38639,796,13.0,1164
2013-01-01,"Teton, MT",30099,39169,793,13.0,1153
2014-01-01,"Teton, MT",30099,39657,789,13.0,1142
2015-01-01,"Teton, MT",30099,40119,784,13.0,1131
2016-01-01,"Teton, MT",30099,40560,778,13.0,1120
2017-01-01,"Teton, MT",30099,40986,773,13.0,1110
2018-01-01,"Teton, MT",30099,41399,769,13.0,1100
2019-01-01,"Teton, MT",30099,41799,764,13.0,1090
