YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chemung, NY",36015,31585,12072,13.3,15536
1997-01-01,"Chemung, NY",36015,33988,12315,13.8,15338
1998-01-01,"Chemung, NY",36015,35101,12347,13.9,15038
1999-01-01,"Chemung, NY",36015,35219,10825,12.5,14835
2000-01-01,"Chemung, NY",36015,37209,10204,11.9,14550
2001-01-01,"Chemung, NY",36015,36062,10621,12.4,14173
2002-01-01,"Chemung, NY",36015,35859,10841,12.7,13810
2003-01-01,"Chemung, NY",36015,36140,11471,13.5,13726
2004-01-01,"Chemung, NY",36015,37201,11845,14.0,13458
2005-01-01,"Chemung, NY",36015,38008,12197,14.6,12757
2006-01-01,"Chemung, NY",36015,39928,12141,14.6,12649
2007-01-01,"Chemung, NY",36015,40891,13238,16.0,13264
2008-01-01,"Chemung, NY",36015,41909,13254,16.1,12582
2009-01-01,"Chemung, NY",36015,43223,13123,15.8,12472
2010-01-01,"Chemung, NY",36015,42144,13172,15.0,13094
2011-01-01,"Chemung, NY",36015,42619,12907,15.0,12773
2012-01-01,"Chemung, NY",36015,42327,12859,15.0,12848
2013-01-01,"Chemung, NY",36015,42372,12796,15.0,12749
2014-01-01,"Chemung, NY",36015,42323,12802,15.0,12728
2015-01-01,"Chemung, NY",36015,42376,12821,15.0,12680
2016-01-01,"Chemung, NY",36015,42436,12859,15.0,12650
2017-01-01,"Chemung, NY",36015,42528,12898,15.0,12621
2018-01-01,"Chemung, NY",36015,42623,12936,15.0,12599
2019-01-01,"Chemung, NY",36015,42718,12968,15.0,12580
