YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kings, CA",6031,28337,22999,22.3,23031
1997-01-01,"Kings, CA",6031,30577,24724,23.6,23816
1998-01-01,"Kings, CA",6031,31296,24080,22.8,24352
1999-01-01,"Kings, CA",6031,32787,21895,19.9,24799
2000-01-01,"Kings, CA",6031,34724,22992,20.5,25018
2001-01-01,"Kings, CA",6031,33879,23911,20.8,25155
2002-01-01,"Kings, CA",6031,34709,23088,19.6,25364
2003-01-01,"Kings, CA",6031,36105,21905,18.2,25820
2004-01-01,"Kings, CA",6031,38238,21396,17.6,26846
2005-01-01,"Kings, CA",6031,40433,24912,20.6,27080
2006-01-01,"Kings, CA",6031,42070,26281,21.3,27330
2007-01-01,"Kings, CA",6031,45087,21461,17.2,27984
2008-01-01,"Kings, CA",6031,48614,22566,17.9,28277
2009-01-01,"Kings, CA",6031,44102,24546,19.5,28354
2010-01-01,"Kings, CA",6031,47025,23764,18.0,28543
2011-01-01,"Kings, CA",6031,47380,23615,18.0,28774
2012-01-01,"Kings, CA",6031,48203,23668,18.0,28974
2013-01-01,"Kings, CA",6031,48870,23664,17.0,29167
2014-01-01,"Kings, CA",6031,49527,23678,17.0,29347
2015-01-01,"Kings, CA",6031,50138,23690,17.0,29516
2016-01-01,"Kings, CA",6031,50712,23704,17.0,29673
2017-01-01,"Kings, CA",6031,51249,23718,17.0,29821
2018-01-01,"Kings, CA",6031,51751,23731,17.0,29958
2019-01-01,"Kings, CA",6031,52219,23744,17.0,30086
