YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Rhea, TN",47143,26742,4584,17.0,4618
1997-01-01,"Rhea, TN",47143,27479,4635,16.8,4768
1998-01-01,"Rhea, TN",47143,29086,4404,15.8,4638
1999-01-01,"Rhea, TN",47143,30352,4026,14.5,4571
2000-01-01,"Rhea, TN",47143,31565,4022,14.5,4680
2001-01-01,"Rhea, TN",47143,30511,4288,15.3,4721
2002-01-01,"Rhea, TN",47143,31373,4329,15.2,4593
2003-01-01,"Rhea, TN",47143,32478,4137,14.3,4502
2004-01-01,"Rhea, TN",47143,33818,4717,16.2,4544
2005-01-01,"Rhea, TN",47143,33200,5144,17.8,4730
2006-01-01,"Rhea, TN",47143,34442,5386,18.4,4780
2007-01-01,"Rhea, TN",47143,37682,5273,18.0,5005
2008-01-01,"Rhea, TN",47143,37437,5335,17.9,5048
2009-01-01,"Rhea, TN",47143,33946,6680,21.9,5073
2010-01-01,"Rhea, TN",47143,36944,7278,23.0,4831
2011-01-01,"Rhea, TN",47143,41854,7815,25.0,4965
2012-01-01,"Rhea, TN",47143,45405,8410,27.0,5397
2013-01-01,"Rhea, TN",47143,46522,9265,29.0,5762
2014-01-01,"Rhea, TN",47143,47317,10444,32.0,5852
2015-01-01,"Rhea, TN",47143,50422,11843,36.0,5826
2016-01-01,"Rhea, TN",47143,56149,13361,40.0,5985
2017-01-01,"Rhea, TN",47143,62614,15046,45.0,6429
2018-01-01,"Rhea, TN",47143,68255,17068,51.0,6987
2019-01-01,"Rhea, TN",47143,73647,19571,58.0,7453
