YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,IDAHO,16000,32003,149245,12.6,236917
1997-01-01,IDAHO,16000,33612,159237,13.0,243243
1998-01-01,IDAHO,16000,35863,157351,12.6,245391
1999-01-01,IDAHO,16000,36656,154304,12.1,244527
2000-01-01,IDAHO,16000,37929,145043,11.2,244722
2001-01-01,IDAHO,16000,38459,151614,11.5,245331
2002-01-01,IDAHO,16000,38242,156519,11.7,245117
2003-01-01,IDAHO,16000,39859,160572,11.8,246521
2004-01-01,IDAHO,16000,40509,160788,11.5,252120
2005-01-01,IDAHO,16000,41269,186454,13.4,256084
2006-01-01,IDAHO,16000,42846,182933,12.8,261982
2007-01-01,IDAHO,16000,46136,177830,12.1,267600
2008-01-01,IDAHO,16000,47561,186015,12.5,272119
2009-01-01,IDAHO,16000,44644,217528,14.4,275154
2010-01-01,IDAHO,16000,51336,231733,15.0,287888
2011-01-01,IDAHO,16000,50884,228980,14.0,295735
2012-01-01,IDAHO,16000,56155,264679,16.0,307004
2013-01-01,IDAHO,16000,56415,265150,15.0,317949
2014-01-01,IDAHO,16000,62541,306949,18.0,332542
2015-01-01,IDAHO,16000,63616,313077,18.0,347249
2016-01-01,IDAHO,16000,70864,362637,21.0,366215
2017-01-01,IDAHO,16000,73047,376361,21.0,385869
2018-01-01,IDAHO,16000,81757,435946,24.0,410573
2019-01-01,IDAHO,16000,85430,459823,25.0,436741
