YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Madison, TN",47113,31422,13228,15.9,13436
1997-01-01,"Madison, TN",47113,32909,12573,14.8,13544
1998-01-01,"Madison, TN",47113,34206,11953,13.9,13635
1999-01-01,"Madison, TN",47113,35800,11719,13.1,13720
2000-01-01,"Madison, TN",47113,37535,11517,12.9,13683
2001-01-01,"Madison, TN",47113,36468,12434,13.8,13878
2002-01-01,"Madison, TN",47113,36418,13008,14.3,13640
2003-01-01,"Madison, TN",47113,37547,12772,14.0,13684
2004-01-01,"Madison, TN",47113,38351,14388,15.7,13609
2005-01-01,"Madison, TN",47113,39780,14886,16.4,14334
2006-01-01,"Madison, TN",47113,38765,17074,18.5,14205
2007-01-01,"Madison, TN",47113,41029,17459,18.8,14700
2008-01-01,"Madison, TN",47113,43168,14300,15.4,13876
2009-01-01,"Madison, TN",47113,39195,19273,20.6,13713
2010-01-01,"Madison, TN",47113,43248,19102,20.0,14861
2011-01-01,"Madison, TN",47113,42681,19570,20.0,14321
2012-01-01,"Madison, TN",47113,43471,20647,22.0,14627
2013-01-01,"Madison, TN",47113,44218,21198,22.0,14673
2014-01-01,"Madison, TN",47113,44710,22036,23.0,14735
2015-01-01,"Madison, TN",47113,45395,22796,24.0,14841
2016-01-01,"Madison, TN",47113,45994,23569,25.0,14914
2017-01-01,"Madison, TN",47113,46619,24361,25.0,15003
2018-01-01,"Madison, TN",47113,47248,25147,26.0,15088
2019-01-01,"Madison, TN",47113,47874,25943,27.0,15174
