YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Juneau, WI",55057,29820,2566,10.7,4507
1997-01-01,"Juneau, WI",55057,31461,2533,10.5,4705
1998-01-01,"Juneau, WI",55057,32209,2608,10.7,4543
1999-01-01,"Juneau, WI",55057,34331,2375,9.8,4451
2000-01-01,"Juneau, WI",55057,36053,2373,9.7,4457
2001-01-01,"Juneau, WI",55057,35441,2468,10.0,4443
2002-01-01,"Juneau, WI",55057,35926,2468,9.9,4261
2003-01-01,"Juneau, WI",55057,36666,2421,9.6,4185
2004-01-01,"Juneau, WI",55057,37287,2950,11.6,4185
2005-01-01,"Juneau, WI",55057,40100,3189,12.8,4139
2006-01-01,"Juneau, WI",55057,40432,3134,12.4,4100
2007-01-01,"Juneau, WI",55057,44485,2876,11.6,4038
2008-01-01,"Juneau, WI",55057,44171,3288,13.2,3935
2009-01-01,"Juneau, WI",55057,41700,3181,12.8,3932
2010-01-01,"Juneau, WI",55057,41499,3181,12.0,4054
2011-01-01,"Juneau, WI",55057,41758,3138,12.0,4049
2012-01-01,"Juneau, WI",55057,41706,3122,12.0,4049
2013-01-01,"Juneau, WI",55057,41658,3115,12.0,4049
2014-01-01,"Juneau, WI",55057,41648,3113,12.0,4049
2015-01-01,"Juneau, WI",55057,41659,3112,12.0,4048
2016-01-01,"Juneau, WI",55057,41681,3113,12.0,4046
2017-01-01,"Juneau, WI",55057,41707,3115,12.0,4044
2018-01-01,"Juneau, WI",55057,41734,3117,12.0,4043
2019-01-01,"Juneau, WI",55057,41758,3119,12.0,4041
