YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Holt, MO",29087,23780,852,15.1,948
1997-01-01,"Holt, MO",29087,28075,777,14.1,962
1998-01-01,"Holt, MO",29087,28637,822,14.8,999
1999-01-01,"Holt, MO",29087,29110,700,13.3,985
2000-01-01,"Holt, MO",29087,30707,590,11.4,992
2001-01-01,"Holt, MO",29087,30226,625,12.4,924
2002-01-01,"Holt, MO",29087,30159,601,11.9,911
2003-01-01,"Holt, MO",29087,31554,588,11.8,862
2004-01-01,"Holt, MO",29087,32768,633,12.7,815
2005-01-01,"Holt, MO",29087,32146,666,13.4,780
2006-01-01,"Holt, MO",29087,36052,709,14.6,711
2007-01-01,"Holt, MO",29087,35835,705,14.6,699
2008-01-01,"Holt, MO",29087,36432,749,15.7,682
2009-01-01,"Holt, MO",29087,38530,696,14.7,673
2010-01-01,"Holt, MO",29087,37853,728,15.0,644
2011-01-01,"Holt, MO",29087,38914,705,15.0,632
2012-01-01,"Holt, MO",29087,39152,714,15.0,609
2013-01-01,"Holt, MO",29087,39778,714,15.0,590
2014-01-01,"Holt, MO",29087,40249,723,15.0,570
2015-01-01,"Holt, MO",29087,40798,729,15.0,552
2016-01-01,"Holt, MO",29087,41297,735,16.0,535
2017-01-01,"Holt, MO",29087,41787,740,16.0,519
2018-01-01,"Holt, MO",29087,42238,744,16.0,505
2019-01-01,"Holt, MO",29087,42661,746,16.0,491
