YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Loup, NE",31115,19400,56,8.0,150
1997-01-01,"Loup, NE",31115,18136,110,16.2,156
1998-01-01,"Loup, NE",31115,16642,127,19.1,140
1999-01-01,"Loup, NE",31115,24079,117,16.3,137
2000-01-01,"Loup, NE",31115,26558,109,15.1,126
2001-01-01,"Loup, NE",31115,26736,105,14.0,116
2002-01-01,"Loup, NE",31115,26580,108,14.4,125
2003-01-01,"Loup, NE",31115,31200,79,11.1,134
2004-01-01,"Loup, NE",31115,32753,58,8.5,123
2005-01-01,"Loup, NE",31115,31363,81,11.9,118
2006-01-01,"Loup, NE",31115,29944,83,12.7,113
2007-01-01,"Loup, NE",31115,29523,97,15.1,112
2008-01-01,"Loup, NE",31115,30938,109,17.7,116
2009-01-01,"Loup, NE",31115,32989,135,20.5,123
2010-01-01,"Loup, NE",31115,36391,103,15.0,106
2011-01-01,"Loup, NE",31115,37622,89,13.0,102
2012-01-01,"Loup, NE",31115,37868,85,13.0,102
2013-01-01,"Loup, NE",31115,37857,86,13.0,102
2014-01-01,"Loup, NE",31115,37979,89,14.0,102
2015-01-01,"Loup, NE",31115,38327,92,14.0,101
2016-01-01,"Loup, NE",31115,38830,92,14.0,100
2017-01-01,"Loup, NE",31115,39378,92,14.0,98
2018-01-01,"Loup, NE",31115,39893,91,14.0,97
2019-01-01,"Loup, NE",31115,40346,91,14.0,96
