YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"McNairy, TN",47109,25167,4256,17.9,3998
1997-01-01,"McNairy, TN",47109,26757,4110,17.0,4013
1998-01-01,"McNairy, TN",47109,28590,4063,16.5,4011
1999-01-01,"McNairy, TN",47109,29696,3780,15.5,4102
2000-01-01,"McNairy, TN",47109,31055,3843,15.8,4142
2001-01-01,"McNairy, TN",47109,30153,3874,15.9,4153
2002-01-01,"McNairy, TN",47109,29828,4124,16.8,4096
2003-01-01,"McNairy, TN",47109,31259,3872,15.6,4081
2004-01-01,"McNairy, TN",47109,32730,4362,17.5,4233
2005-01-01,"McNairy, TN",47109,32499,4711,19.1,4271
2006-01-01,"McNairy, TN",47109,33476,5412,21.5,4262
2007-01-01,"McNairy, TN",47109,35686,4795,19.1,4360
2008-01-01,"McNairy, TN",47109,34064,4760,18.9,4479
2009-01-01,"McNairy, TN",47109,35114,5583,22.1,4484
2010-01-01,"McNairy, TN",47109,36473,5816,22.0,4524
2011-01-01,"McNairy, TN",47109,37651,5969,23.0,4586
2012-01-01,"McNairy, TN",47109,38610,6191,24.0,4651
2013-01-01,"McNairy, TN",47109,39548,6458,25.0,4714
2014-01-01,"McNairy, TN",47109,40561,6741,26.0,4780
2015-01-01,"McNairy, TN",47109,41649,7033,27.0,4849
2016-01-01,"McNairy, TN",47109,42795,7337,28.0,4922
2017-01-01,"McNairy, TN",47109,43998,7657,29.0,4999
2018-01-01,"McNairy, TN",47109,45260,7993,30.0,5080
2019-01-01,"McNairy, TN",47109,46586,8347,32.0,5165
