YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lake, MN",27075,32648,821,7.6,2238
1997-01-01,"Lake, MN",27075,35598,866,8.1,2227
1998-01-01,"Lake, MN",27075,37366,878,8.2,2268
1999-01-01,"Lake, MN",27075,38972,804,7.4,2176
2000-01-01,"Lake, MN",27075,41051,794,7.3,2139
2001-01-01,"Lake, MN",27075,40121,886,8.1,2095
2002-01-01,"Lake, MN",27075,41897,834,7.6,2045
2003-01-01,"Lake, MN",27075,43742,850,7.7,1926
2004-01-01,"Lake, MN",27075,45400,850,7.7,1625
2005-01-01,"Lake, MN",27075,43250,1002,9.2,1635
2006-01-01,"Lake, MN",27075,45011,976,9.1,1594
2007-01-01,"Lake, MN",27075,46506,896,8.5,1532
2008-01-01,"Lake, MN",27075,49698,1008,9.7,1515
2009-01-01,"Lake, MN",27075,48698,1186,11.4,1442
2010-01-01,"Lake, MN",27075,50007,1116,10.0,1358
2011-01-01,"Lake, MN",27075,50980,1168,11.0,1317
2012-01-01,"Lake, MN",27075,51990,1205,11.0,1273
2013-01-01,"Lake, MN",27075,52981,1242,12.0,1229
2014-01-01,"Lake, MN",27075,53952,1276,12.0,1183
2015-01-01,"Lake, MN",27075,54899,1309,13.0,1137
2016-01-01,"Lake, MN",27075,55822,1341,13.0,1090
2017-01-01,"Lake, MN",27075,56724,1373,13.0,1044
2018-01-01,"Lake, MN",27075,57608,1403,14.0,997
2019-01-01,"Lake, MN",27075,58475,1434,14.0,951
