YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Desha, AR",5041,21057,4781,30.9,4158
1997-01-01,"Desha, AR",5041,23361,4151,27.5,4070
1998-01-01,"Desha, AR",5041,24994,3739,25.2,3928
1999-01-01,"Desha, AR",5041,24639,3464,22.7,3796
2000-01-01,"Desha, AR",5041,25464,3311,22.1,3638
2001-01-01,"Desha, AR",5041,24363,3389,23.1,3517
2002-01-01,"Desha, AR",5041,23913,3325,22.8,3417
2003-01-01,"Desha, AR",5041,25721,3383,23.2,3236
2004-01-01,"Desha, AR",5041,25470,3332,23.3,3071
2005-01-01,"Desha, AR",5041,25681,4419,31.2,3306
2006-01-01,"Desha, AR",5041,26881,4389,31.4,3229
2007-01-01,"Desha, AR",5041,28119,3622,26.6,3047
2008-01-01,"Desha, AR",5041,27555,3884,29.0,2904
2009-01-01,"Desha, AR",5041,28734,3400,25.8,2852
2010-01-01,"Desha, AR",5041,28464,3421,25.0,2742
2011-01-01,"Desha, AR",5041,28361,3592,27.0,2676
2012-01-01,"Desha, AR",5041,28598,3740,28.0,2629
2013-01-01,"Desha, AR",5041,29003,3809,29.0,2581
2014-01-01,"Desha, AR",5041,29415,3816,29.0,2526
2015-01-01,"Desha, AR",5041,29761,3800,29.0,2465
2016-01-01,"Desha, AR",5041,30041,3789,29.0,2403
2017-01-01,"Desha, AR",5041,30286,3789,29.0,2343
2018-01-01,"Desha, AR",5041,30519,3799,30.0,2287
2019-01-01,"Desha, AR",5041,30754,3812,30.0,2234
