YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Ramsey, ND",38071,28438,1648,13.5,2584
1997-01-01,"Ramsey, ND",38071,30355,1744,14.8,2543
1998-01-01,"Ramsey, ND",38071,31881,1784,15.3,2457
1999-01-01,"Ramsey, ND",38071,34094,1579,13.4,2414
2000-01-01,"Ramsey, ND",38071,35265,1419,12.3,2368
2001-01-01,"Ramsey, ND",38071,34557,1590,13.9,2361
2002-01-01,"Ramsey, ND",38071,35109,1495,13.2,2285
2003-01-01,"Ramsey, ND",38071,36548,1421,12.7,2247
2004-01-01,"Ramsey, ND",38071,36445,1512,13.5,2091
2005-01-01,"Ramsey, ND",38071,38404,1384,12.7,2105
2006-01-01,"Ramsey, ND",38071,38371,1532,14.2,2036
2007-01-01,"Ramsey, ND",38071,41916,1427,13.3,1961
2008-01-01,"Ramsey, ND",38071,43813,1358,12.6,1908
2009-01-01,"Ramsey, ND",38071,47821,1362,12.6,1857
2010-01-01,"Ramsey, ND",38071,52089,1179,10.0,1832
2011-01-01,"Ramsey, ND",38071,55928,1085,9.0,1830
2012-01-01,"Ramsey, ND",38071,60019,995,8.0,1845
2013-01-01,"Ramsey, ND",38071,64535,897,7.0,1884
2014-01-01,"Ramsey, ND",38071,69495,790,5.0,1951
2015-01-01,"Ramsey, ND",38071,74926,674,3.0,2049
2016-01-01,"Ramsey, ND",38071,80851,549,1.0,2185
2017-01-01,"Ramsey, ND",38071,87291,415,0.0,2362
2018-01-01,"Ramsey, ND",38071,94264,270,-2.0,2589
2019-01-01,"Ramsey, ND",38071,101785,116,-5.0,2870
