YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Scioto, OH",39145,24219,17163,21.4,15311
1997-01-01,"Scioto, OH",39145,25807,16628,21.0,14969
1998-01-01,"Scioto, OH",39145,27247,15748,20.0,14833
1999-01-01,"Scioto, OH",39145,27828,14838,19.4,14549
2000-01-01,"Scioto, OH",39145,28852,13980,18.5,14549
2001-01-01,"Scioto, OH",39145,27985,14226,19.0,14241
2002-01-01,"Scioto, OH",39145,28325,13685,18.4,13819
2003-01-01,"Scioto, OH",39145,29134,12848,17.3,13262
2004-01-01,"Scioto, OH",39145,30557,14021,18.9,13049
2005-01-01,"Scioto, OH",39145,29929,18523,25.3,12986
2006-01-01,"Scioto, OH",39145,31280,16707,22.8,12960
2007-01-01,"Scioto, OH",39145,33044,14971,20.6,12818
2008-01-01,"Scioto, OH",39145,36020,14675,20.2,12834
2009-01-01,"Scioto, OH",39145,32454,16987,23.5,13035
2010-01-01,"Scioto, OH",39145,32817,15126,20.0,13004
2011-01-01,"Scioto, OH",39145,32615,14858,20.0,12944
2012-01-01,"Scioto, OH",39145,32593,14741,20.0,12855
2013-01-01,"Scioto, OH",39145,32707,14832,20.0,12764
2014-01-01,"Scioto, OH",39145,32914,15038,20.0,12688
2015-01-01,"Scioto, OH",39145,33151,15263,21.0,12637
2016-01-01,"Scioto, OH",39145,33363,15439,21.0,12612
2017-01-01,"Scioto, OH",39145,33516,15530,21.0,12606
2018-01-01,"Scioto, OH",39145,33600,15539,21.0,12610
2019-01-01,"Scioto, OH",39145,33627,15490,21.0,12616
