YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Amherst, VA",51009,32151,3275,11.3,4603
1997-01-01,"Amherst, VA",51009,34745,3579,12.5,4723
1998-01-01,"Amherst, VA",51009,36112,3098,10.7,4694
1999-01-01,"Amherst, VA",51009,36014,2978,9.8,4680
2000-01-01,"Amherst, VA",51009,37829,3204,10.5,4662
2001-01-01,"Amherst, VA",51009,37133,3146,10.4,4629
2002-01-01,"Amherst, VA",51009,37051,3542,11.6,4630
2003-01-01,"Amherst, VA",51009,37465,3388,11.1,4589
2004-01-01,"Amherst, VA",51009,38891,3447,11.2,4542
2005-01-01,"Amherst, VA",51009,40673,3615,12.0,4738
2006-01-01,"Amherst, VA",51009,42981,3631,11.8,4755
2007-01-01,"Amherst, VA",51009,43890,3726,12.2,4796
2008-01-01,"Amherst, VA",51009,44966,3868,12.5,4764
2009-01-01,"Amherst, VA",51009,42117,4269,13.9,4771
2010-01-01,"Amherst, VA",51009,42936,4126,13.0,4711
2011-01-01,"Amherst, VA",51009,43476,4079,13.0,4798
2012-01-01,"Amherst, VA",51009,43742,3991,13.0,4801
2013-01-01,"Amherst, VA",51009,43846,3959,13.0,4791
2014-01-01,"Amherst, VA",51009,43901,3966,12.0,4778
2015-01-01,"Amherst, VA",51009,43968,3992,13.0,4772
2016-01-01,"Amherst, VA",51009,44058,4018,13.0,4772
2017-01-01,"Amherst, VA",51009,44158,4037,13.0,4775
2018-01-01,"Amherst, VA",51009,44252,4048,13.0,4779
2019-01-01,"Amherst, VA",51009,44334,4053,13.0,4782
