YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Dewey, OK",40043,22836,916,18.0,1268
1997-01-01,"Dewey, OK",40043,26943,741,15.1,1221
1998-01-01,"Dewey, OK",40043,27254,822,16.8,1179
1999-01-01,"Dewey, OK",40043,27734,701,15.1,1152
2000-01-01,"Dewey, OK",40043,29694,655,14.4,1127
2001-01-01,"Dewey, OK",40043,30040,633,14.2,1049
2002-01-01,"Dewey, OK",40043,29467,630,14.2,812
2003-01-01,"Dewey, OK",40043,31531,589,12.9,781
2004-01-01,"Dewey, OK",40043,32482,509,11.4,763
2005-01-01,"Dewey, OK",40043,34243,621,14.1,760
2006-01-01,"Dewey, OK",40043,35097,628,14.5,760
2007-01-01,"Dewey, OK",40043,36735,622,14.9,947
2008-01-01,"Dewey, OK",40043,40060,545,12.9,927
2009-01-01,"Dewey, OK",40043,39608,595,14.0,978
2010-01-01,"Dewey, OK",40043,39922,613,14.0,1034
2011-01-01,"Dewey, OK",40043,40310,614,14.0,1079
2012-01-01,"Dewey, OK",40043,40538,618,14.0,1113
2013-01-01,"Dewey, OK",40043,40675,622,14.0,1139
2014-01-01,"Dewey, OK",40043,40746,626,14.0,1161
2015-01-01,"Dewey, OK",40043,40767,630,15.0,1179
2016-01-01,"Dewey, OK",40043,40750,633,15.0,1194
2017-01-01,"Dewey, OK",40043,40706,636,15.0,1205
2018-01-01,"Dewey, OK",40043,40642,638,15.0,1214
2019-01-01,"Dewey, OK",40043,40566,640,15.0,1220
