YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Holmes, MS",28051,14382,9572,44.9,4814
1997-01-01,"Holmes, MS",28051,15307,7728,36.0,4838
1998-01-01,"Holmes, MS",28051,17031,7090,33.0,4791
1999-01-01,"Holmes, MS",28051,17344,7538,35.7,4760
2000-01-01,"Holmes, MS",28051,18051,7266,34.8,4812
2001-01-01,"Holmes, MS",28051,17366,7689,37.1,4677
2002-01-01,"Holmes, MS",28051,17513,7361,35.6,4543
2003-01-01,"Holmes, MS",28051,19057,6559,32.2,4485
2004-01-01,"Holmes, MS",28051,20295,6826,33.7,4203
2005-01-01,"Holmes, MS",28051,20916,8780,43.8,4189
2006-01-01,"Holmes, MS",28051,19996,7930,39.9,4102
2007-01-01,"Holmes, MS",28051,22700,8099,41.7,4090
2008-01-01,"Holmes, MS",28051,23369,6811,34.9,4025
2009-01-01,"Holmes, MS",28051,21617,9300,48.4,3864
2010-01-01,"Holmes, MS",28051,24281,6620,35.0,3752
2011-01-01,"Holmes, MS",28051,25030,8334,44.0,3603
2012-01-01,"Holmes, MS",28051,25515,8093,43.0,3495
2013-01-01,"Holmes, MS",28051,26488,8100,44.0,3373
2014-01-01,"Holmes, MS",28051,27310,8262,45.0,3247
2015-01-01,"Holmes, MS",28051,28179,8311,46.0,3119
2016-01-01,"Holmes, MS",28051,29093,8396,47.0,2986
2017-01-01,"Holmes, MS",28051,30025,8484,48.0,2849
2018-01-01,"Holmes, MS",28051,30990,8570,49.0,2708
2019-01-01,"Holmes, MS",28051,31986,8661,50.0,2562
