YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Audrain, MO",29007,29529,3081,13.2,3753
1997-01-01,"Audrain, MO",29007,32606,2922,12.5,3687
1998-01-01,"Audrain, MO",29007,33919,2955,12.6,3802
1999-01-01,"Audrain, MO",29007,32220,3140,13.0,3816
2000-01-01,"Audrain, MO",29007,33602,2961,12.5,3781
2001-01-01,"Audrain, MO",29007,32671,3145,13.2,3720
2002-01-01,"Audrain, MO",29007,32442,3151,13.3,3681
2003-01-01,"Audrain, MO",29007,32586,3217,13.6,3699
2004-01-01,"Audrain, MO",29007,33712,3586,15.1,3419
2005-01-01,"Audrain, MO",29007,35514,3703,15.8,3389
2006-01-01,"Audrain, MO",29007,34999,3565,15.2,3461
2007-01-01,"Audrain, MO",29007,37945,4458,19.1,3434
2008-01-01,"Audrain, MO",29007,38944,4047,17.2,3488
2009-01-01,"Audrain, MO",29007,38379,4176,18.1,3485
2010-01-01,"Audrain, MO",29007,38424,4077,17.0,3552
2011-01-01,"Audrain, MO",29007,37801,3984,16.0,3573
2012-01-01,"Audrain, MO",29007,37315,3899,16.0,3580
2013-01-01,"Audrain, MO",29007,36943,3842,16.0,3584
2014-01-01,"Audrain, MO",29007,36689,3803,16.0,3585
2015-01-01,"Audrain, MO",29007,36517,3777,16.0,3586
2016-01-01,"Audrain, MO",29007,36406,3761,16.0,3585
2017-01-01,"Audrain, MO",29007,36337,3751,15.0,3584
2018-01-01,"Audrain, MO",29007,36298,3746,15.0,3584
2019-01-01,"Audrain, MO",29007,36277,3743,15.0,3583
