YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Camp, TX",48063,24802,2087,19.3,2055
1997-01-01,"Camp, TX",48063,27269,1938,17.7,2093
1998-01-01,"Camp, TX",48063,29170,2104,19.1,2100
1999-01-01,"Camp, TX",48063,30321,2216,19.4,2115
2000-01-01,"Camp, TX",48063,32415,2089,18.5,2083
2001-01-01,"Camp, TX",48063,31574,2038,17.8,2187
2002-01-01,"Camp, TX",48063,30927,2050,17.7,2236
2003-01-01,"Camp, TX",48063,31622,2154,18.2,2197
2004-01-01,"Camp, TX",48063,32360,2064,17.1,2333
2005-01-01,"Camp, TX",48063,33319,2357,19.6,2404
2006-01-01,"Camp, TX",48063,34770,2905,23.8,2427
2007-01-01,"Camp, TX",48063,36423,2160,17.5,2461
2008-01-01,"Camp, TX",48063,38435,2140,17.1,2419
2009-01-01,"Camp, TX",48063,35929,2545,20.1,2356
2010-01-01,"Camp, TX",48063,36124,2121,16.0,2487
2011-01-01,"Camp, TX",48063,36590,2488,19.0,2486
2012-01-01,"Camp, TX",48063,37391,2402,18.0,2521
2013-01-01,"Camp, TX",48063,37907,2481,19.0,2529
2014-01-01,"Camp, TX",48063,38336,2462,19.0,2548
2015-01-01,"Camp, TX",48063,38663,2488,19.0,2563
2016-01-01,"Camp, TX",48063,38977,2496,19.0,2581
2017-01-01,"Camp, TX",48063,39276,2514,19.0,2596
2018-01-01,"Camp, TX",48063,39570,2528,19.0,2611
2019-01-01,"Camp, TX",48063,39851,2542,19.0,2625
