YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Tipton, IN",18159,40455,1132,6.8,2971
1997-01-01,"Tipton, IN",18159,43258,1189,7.0,2913
1998-01-01,"Tipton, IN",18159,44182,1184,7.0,2938
1999-01-01,"Tipton, IN",18159,46949,952,5.8,2938
2000-01-01,"Tipton, IN",18159,49539,972,5.9,2948
2001-01-01,"Tipton, IN",18159,48652,1000,6.1,2923
2002-01-01,"Tipton, IN",18159,48820,1027,6.3,2900
2003-01-01,"Tipton, IN",18159,49600,1106,6.7,2916
2004-01-01,"Tipton, IN",18159,51512,1195,7.3,2877
2005-01-01,"Tipton, IN",18159,51808,1195,7.4,2880
2006-01-01,"Tipton, IN",18159,51684,1171,7.3,2917
2007-01-01,"Tipton, IN",18159,54536,1245,7.9,2892
2008-01-01,"Tipton, IN",18159,54089,1365,8.7,2887
2009-01-01,"Tipton, IN",18159,52423,1426,9.1,2847
2010-01-01,"Tipton, IN",18159,51626,1556,9.0,2864
2011-01-01,"Tipton, IN",18159,51345,1578,9.0,2854
2012-01-01,"Tipton, IN",18159,50881,1639,10.0,2852
2013-01-01,"Tipton, IN",18159,50489,1678,10.0,2848
2014-01-01,"Tipton, IN",18159,50092,1715,10.0,2846
2015-01-01,"Tipton, IN",18159,49727,1744,10.0,2844
2016-01-01,"Tipton, IN",18159,49391,1769,11.0,2843
2017-01-01,"Tipton, IN",18159,49088,1787,11.0,2842
2018-01-01,"Tipton, IN",18159,48821,1801,11.0,2841
2019-01-01,"Tipton, IN",18159,48589,1810,11.0,2841
