YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Otsego, MI",26137,35935,1902,8.9,4250
1997-01-01,"Otsego, MI",26137,37938,1917,8.6,4494
1998-01-01,"Otsego, MI",26137,38643,2041,8.9,4602
1999-01-01,"Otsego, MI",26137,39823,1831,7.9,4631
2000-01-01,"Otsego, MI",26137,41816,1993,8.4,4665
2001-01-01,"Otsego, MI",26137,41042,2015,8.4,4678
2002-01-01,"Otsego, MI",26137,41580,2219,9.2,4630
2003-01-01,"Otsego, MI",26137,42300,2137,8.8,4537
2004-01-01,"Otsego, MI",26137,43399,2405,9.8,4584
2005-01-01,"Otsego, MI",26137,42446,2438,10.0,4524
2006-01-01,"Otsego, MI",26137,46600,2501,10.2,4609
2007-01-01,"Otsego, MI",26137,44591,3109,12.9,4446
2008-01-01,"Otsego, MI",26137,47643,2377,10.1,4417
2009-01-01,"Otsego, MI",26137,42831,2911,12.5,4305
2010-01-01,"Otsego, MI",26137,44789,2410,10.0,4351
2011-01-01,"Otsego, MI",26137,41787,2688,11.0,4323
2012-01-01,"Otsego, MI",26137,42716,2270,10.0,4370
2013-01-01,"Otsego, MI",26137,40384,2426,10.0,4375
2014-01-01,"Otsego, MI",26137,41038,2104,9.0,4433
2015-01-01,"Otsego, MI",26137,39523,2212,9.0,4458
2016-01-01,"Otsego, MI",26137,40263,1997,8.0,4513
2017-01-01,"Otsego, MI",26137,39546,2105,9.0,4537
2018-01-01,"Otsego, MI",26137,40485,1994,8.0,4576
2019-01-01,"Otsego, MI",26137,40389,2120,9.0,4585
