YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Guadalupe, TX",48187,32574,11928,15.9,13180
1997-01-01,"Guadalupe, TX",48187,34874,12311,15.3,13892
1998-01-01,"Guadalupe, TX",48187,36172,11842,14.3,14243
1999-01-01,"Guadalupe, TX",48187,40412,10822,12.3,14925
2000-01-01,"Guadalupe, TX",48187,43134,10909,12.1,15497
2001-01-01,"Guadalupe, TX",48187,42828,11053,11.9,15911
2002-01-01,"Guadalupe, TX",48187,43586,11025,11.5,16346
2003-01-01,"Guadalupe, TX",48187,45582,11813,12.1,16521
2004-01-01,"Guadalupe, TX",48187,47662,11600,11.4,17595
2005-01-01,"Guadalupe, TX",48187,49127,11026,10.9,18066
2006-01-01,"Guadalupe, TX",48187,52635,12041,11.3,18920
2007-01-01,"Guadalupe, TX",48187,52862,10640,9.6,20017
2008-01-01,"Guadalupe, TX",48187,61979,12191,10.6,20814
2009-01-01,"Guadalupe, TX",48187,57817,13333,11.2,21559
2010-01-01,"Guadalupe, TX",48187,61591,11642,9.0,22795
2011-01-01,"Guadalupe, TX",48187,68653,12708,9.0,23868
2012-01-01,"Guadalupe, TX",48187,68615,13356,9.0,25105
2013-01-01,"Guadalupe, TX",48187,73603,12962,8.0,26569
2014-01-01,"Guadalupe, TX",48187,78982,13735,8.0,28061
2015-01-01,"Guadalupe, TX",48187,82327,14154,8.0,29745
2016-01-01,"Guadalupe, TX",48187,88221,14339,7.0,31621
2017-01-01,"Guadalupe, TX",48187,94195,15001,7.0,33640
2018-01-01,"Guadalupe, TX",48187,100015,15489,7.0,35883
2019-01-01,"Guadalupe, TX",48187,107309,15984,6.0,38352
