YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Randolph, AR",5121,23261,3626,20.5,2914
1997-01-01,"Randolph, AR",5121,24454,3660,20.5,2994
1998-01-01,"Randolph, AR",5121,25605,3423,19.1,2997
1999-01-01,"Randolph, AR",5121,26893,3068,17.1,2950
2000-01-01,"Randolph, AR",5121,28314,3079,17.1,2984
2001-01-01,"Randolph, AR",5121,27194,3288,18.4,2913
2002-01-01,"Randolph, AR",5121,27446,3392,18.9,2893
2003-01-01,"Randolph, AR",5121,28539,3130,17.2,2825
2004-01-01,"Randolph, AR",5121,29577,3054,16.7,2774
2005-01-01,"Randolph, AR",5121,30439,3213,17.8,2441
2006-01-01,"Randolph, AR",5121,28497,3547,19.6,2456
2007-01-01,"Randolph, AR",5121,32600,3083,17.4,3009
2008-01-01,"Randolph, AR",5121,30508,3625,20.4,2858
2009-01-01,"Randolph, AR",5121,31847,3515,20.0,2787
2010-01-01,"Randolph, AR",5121,30615,3879,22.0,2847
2011-01-01,"Randolph, AR",5121,31430,3791,21.0,2944
2012-01-01,"Randolph, AR",5121,30979,3943,22.0,2969
2013-01-01,"Randolph, AR",5121,31068,3971,22.0,3020
2014-01-01,"Randolph, AR",5121,30884,4043,23.0,3053
2015-01-01,"Randolph, AR",5121,30811,4081,23.0,3089
2016-01-01,"Randolph, AR",5121,30679,4122,23.0,3117
2017-01-01,"Randolph, AR",5121,30572,4150,24.0,3142
2018-01-01,"Randolph, AR",5121,30457,4174,24.0,3162
2019-01-01,"Randolph, AR",5121,30352,4189,24.0,3179
