YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"McClain, OK",40087,31650,3724,14.4,5123
1997-01-01,"McClain, OK",40087,34208,3668,13.9,5241
1998-01-01,"McClain, OK",40087,35701,3465,12.8,5424
1999-01-01,"McClain, OK",40087,36451,2959,10.7,5493
2000-01-01,"McClain, OK",40087,38074,3084,11.1,5424
2001-01-01,"McClain, OK",40087,37759,3217,11.5,5467
2002-01-01,"McClain, OK",40087,38370,3182,11.1,5485
2003-01-01,"McClain, OK",40087,39886,3160,10.9,5518
2004-01-01,"McClain, OK",40087,42649,2939,9.8,5809
2005-01-01,"McClain, OK",40087,43352,3434,11.5,6240
2006-01-01,"McClain, OK",40087,46480,3261,10.6,6332
2007-01-01,"McClain, OK",40087,48654,3157,10.0,7837
2008-01-01,"McClain, OK",40087,52822,3218,10.0,8095
2009-01-01,"McClain, OK",40087,50936,3779,11.5,8054
2010-01-01,"McClain, OK",40087,60745,2942,8.0,8423
2011-01-01,"McClain, OK",40087,57082,3810,10.0,9519
2012-01-01,"McClain, OK",40087,69798,2858,6.0,9644
2013-01-01,"McClain, OK",40087,63998,4089,10.0,11081
2014-01-01,"McClain, OK",40087,81418,2724,5.0,11142
2015-01-01,"McClain, OK",40087,72448,4463,10.0,13056
2016-01-01,"McClain, OK",40087,96372,2514,2.0,13002
2017-01-01,"McClain, OK",40087,82701,4975,10.0,15564
2018-01-01,"McClain, OK",40087,115647,2197,0.0,15310
2019-01-01,"McClain, OK",40087,95055,5681,11.0,18753
