YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Potter, SD",46107,28575,402,13.5,610
1997-01-01,"Potter, SD",46107,31174,364,12.8,581
1998-01-01,"Potter, SD",46107,31615,379,13.5,575
1999-01-01,"Potter, SD",46107,31715,295,11.1,551
2000-01-01,"Potter, SD",46107,33786,280,11.1,543
2001-01-01,"Potter, SD",46107,32617,262,10.5,524
2002-01-01,"Potter, SD",46107,30348,258,10.4,521
2003-01-01,"Potter, SD",46107,33257,256,10.4,482
2004-01-01,"Potter, SD",46107,36761,220,9.5,496
2005-01-01,"Potter, SD",46107,35177,243,10.7,453
2006-01-01,"Potter, SD",46107,35662,257,11.4,452
2007-01-01,"Potter, SD",46107,37841,246,11.5,422
2008-01-01,"Potter, SD",46107,41305,220,10.6,397
2009-01-01,"Potter, SD",46107,43348,259,13.0,371
2010-01-01,"Potter, SD",46107,44752,234,12.0,323
2011-01-01,"Potter, SD",46107,48047,223,12.0,287
2012-01-01,"Potter, SD",46107,50808,216,13.0,243
2013-01-01,"Potter, SD",46107,53993,206,13.0,193
2014-01-01,"Potter, SD",46107,57720,195,14.0,137
2015-01-01,"Potter, SD",46107,61873,184,14.0,74
2016-01-01,"Potter, SD",46107,66559,172,15.0,3
2017-01-01,"Potter, SD",46107,71856,158,16.0,-76
2018-01-01,"Potter, SD",46107,77830,143,17.0,-166
2019-01-01,"Potter, SD",46107,84571,125,18.0,-268
