YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Washington, RI",44009,44397,7775,6.7,18641
1997-01-01,"Washington, RI",44009,47467,7616,6.5,19640
1998-01-01,"Washington, RI",44009,50467,7287,6.1,20001
1999-01-01,"Washington, RI",44009,51836,7384,6.1,18135
2000-01-01,"Washington, RI",44009,54821,7221,5.9,18315
2001-01-01,"Washington, RI",44009,53708,7253,5.8,18377
2002-01-01,"Washington, RI",44009,55786,7321,5.8,18294
2003-01-01,"Washington, RI",44009,57197,7694,6.1,18335
2004-01-01,"Washington, RI",44009,59494,8172,6.5,18347
2005-01-01,"Washington, RI",44009,61723,8140,6.6,18303
2006-01-01,"Washington, RI",44009,64864,9293,7.6,17948
2007-01-01,"Washington, RI",44009,66583,7616,6.3,17583
2008-01-01,"Washington, RI",44009,71056,9914,8.2,17188
2009-01-01,"Washington, RI",44009,66705,9585,7.9,16923
2010-01-01,"Washington, RI",44009,65940,8920,7.0,17544
2011-01-01,"Washington, RI",44009,66314,9117,7.0,17445
2012-01-01,"Washington, RI",44009,66384,9105,7.0,17453
2013-01-01,"Washington, RI",44009,66490,9143,7.0,17440
2014-01-01,"Washington, RI",44009,66549,9160,7.0,17436
2015-01-01,"Washington, RI",44009,66592,9178,7.0,17432
2016-01-01,"Washington, RI",44009,66617,9191,7.0,17431
2017-01-01,"Washington, RI",44009,66629,9201,7.0,17430
2018-01-01,"Washington, RI",44009,66632,9208,7.0,17431
2019-01-01,"Washington, RI",44009,66629,9214,7.0,17432
