YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Adams, ND",38001,25511,361,13.0,550
1997-01-01,"Adams, ND",38001,27346,354,13.2,526
1998-01-01,"Adams, ND",38001,28009,366,14.1,526
1999-01-01,"Adams, ND",38001,28484,316,12.4,510
2000-01-01,"Adams, ND",38001,30370,279,11.2,495
2001-01-01,"Adams, ND",38001,29766,321,13.0,475
2002-01-01,"Adams, ND",38001,28549,319,12.9,406
2003-01-01,"Adams, ND",38001,30907,240,10.0,385
2004-01-01,"Adams, ND",38001,31352,243,10.1,361
2005-01-01,"Adams, ND",38001,31601,269,11.5,350
2006-01-01,"Adams, ND",38001,34547,265,11.8,339
2007-01-01,"Adams, ND",38001,36100,225,10.2,314
2008-01-01,"Adams, ND",38001,36856,241,11.1,310
2009-01-01,"Adams, ND",38001,39799,246,11.5,281
2010-01-01,"Adams, ND",38001,42185,258,12.0,270
2011-01-01,"Adams, ND",38001,44942,267,12.0,258
2012-01-01,"Adams, ND",38001,47994,280,13.0,248
2013-01-01,"Adams, ND",38001,51399,296,14.0,238
2014-01-01,"Adams, ND",38001,55196,315,15.0,229
2015-01-01,"Adams, ND",38001,59428,337,17.0,222
2016-01-01,"Adams, ND",38001,64139,363,18.0,215
2017-01-01,"Adams, ND",38001,69377,394,20.0,209
2018-01-01,"Adams, ND",38001,75194,429,22.0,205
2019-01-01,"Adams, ND",38001,81649,469,24.0,201
