YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Montgomery, OH",39113,34474,67578,11.9,87675
1997-01-01,"Montgomery, OH",39113,37174,63281,11.1,87148
1998-01-01,"Montgomery, OH",39113,38726,61657,10.9,86016
1999-01-01,"Montgomery, OH",39113,38681,62464,11.4,85664
2000-01-01,"Montgomery, OH",39113,41062,53750,9.9,85901
2001-01-01,"Montgomery, OH",39113,40424,56198,10.4,86463
2002-01-01,"Montgomery, OH",39113,40560,57611,10.7,83571
2003-01-01,"Montgomery, OH",39113,41199,60166,11.2,82357
2004-01-01,"Montgomery, OH",39113,41846,67302,12.5,83023
2005-01-01,"Montgomery, OH",39113,41249,77722,14.7,82813
2006-01-01,"Montgomery, OH",39113,41450,78701,15.0,82911
2007-01-01,"Montgomery, OH",39113,44131,77040,14.8,81979
2008-01-01,"Montgomery, OH",39113,45237,77813,15.0,81355
2009-01-01,"Montgomery, OH",39113,41611,83595,16.2,80123
2010-01-01,"Montgomery, OH",39113,44789,82890,15.0,80279
2011-01-01,"Montgomery, OH",39113,43957,88551,17.0,79986
2012-01-01,"Montgomery, OH",39113,44837,90276,17.0,79653
2013-01-01,"Montgomery, OH",39113,45076,93003,18.0,79234
2014-01-01,"Montgomery, OH",39113,45567,95183,18.0,78809
2015-01-01,"Montgomery, OH",39113,45945,97589,19.0,78377
2016-01-01,"Montgomery, OH",39113,46353,99962,19.0,77948
2017-01-01,"Montgomery, OH",39113,46737,102403,20.0,77524
2018-01-01,"Montgomery, OH",39113,47123,104856,20.0,77103
2019-01-01,"Montgomery, OH",39113,47502,107327,21.0,76686
