YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kearney, NE",31099,34351,470,7.1,1339
1997-01-01,"Kearney, NE",31099,38847,542,7.9,1378
1998-01-01,"Kearney, NE",31099,38197,588,8.6,1387
1999-01-01,"Kearney, NE",31099,38193,553,8.1,1442
2000-01-01,"Kearney, NE",31099,40064,497,7.4,1478
2001-01-01,"Kearney, NE",31099,39267,520,7.8,1432
2002-01-01,"Kearney, NE",31099,39004,552,8.2,1405
2003-01-01,"Kearney, NE",31099,40317,533,7.9,1343
2004-01-01,"Kearney, NE",31099,42771,545,8.2,1451
2005-01-01,"Kearney, NE",31099,42455,534,8.2,1420
2006-01-01,"Kearney, NE",31099,48889,661,10.1,1380
2007-01-01,"Kearney, NE",31099,46644,627,9.8,1379
2008-01-01,"Kearney, NE",31099,49281,551,8.7,1392
2009-01-01,"Kearney, NE",31099,51165,578,9.2,1330
2010-01-01,"Kearney, NE",31099,53820,628,10.0,1323
2011-01-01,"Kearney, NE",31099,56167,640,10.0,1317
2012-01-01,"Kearney, NE",31099,58972,653,10.0,1300
2013-01-01,"Kearney, NE",31099,62182,672,11.0,1279
2014-01-01,"Kearney, NE",31099,65793,693,11.0,1256
2015-01-01,"Kearney, NE",31099,69853,717,12.0,1230
2016-01-01,"Kearney, NE",31099,74419,743,12.0,1201
2017-01-01,"Kearney, NE",31099,79558,773,13.0,1169
2018-01-01,"Kearney, NE",31099,85340,807,14.0,1132
2019-01-01,"Kearney, NE",31099,91845,845,15.0,1090
