YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Evans, GA",13109,24871,2343,25.0,1815
1997-01-01,"Evans, GA",13109,25659,2401,24.6,1907
1998-01-01,"Evans, GA",13109,26208,2344,23.6,1888
1999-01-01,"Evans, GA",13109,25243,2206,22.1,1973
2000-01-01,"Evans, GA",13109,26259,2297,22.5,2026
2001-01-01,"Evans, GA",13109,25561,2322,22.1,2028
2002-01-01,"Evans, GA",13109,25969,2297,21.3,2027
2003-01-01,"Evans, GA",13109,27262,2195,20.6,2012
2004-01-01,"Evans, GA",13109,27437,2304,21.2,1888
2005-01-01,"Evans, GA",13109,28201,2626,24.4,1897
2006-01-01,"Evans, GA",13109,29894,2571,23.8,1909
2007-01-01,"Evans, GA",13109,34526,2517,23.1,1857
2008-01-01,"Evans, GA",13109,33269,2736,24.8,1847
2009-01-01,"Evans, GA",13109,30513,3080,27.9,1860
2010-01-01,"Evans, GA",13109,32979,2917,26.0,1880
2011-01-01,"Evans, GA",13109,33433,2897,26.0,1869
2012-01-01,"Evans, GA",13109,33786,2930,26.0,1856
2013-01-01,"Evans, GA",13109,34210,2976,26.0,1845
2014-01-01,"Evans, GA",13109,34655,3020,26.0,1836
2015-01-01,"Evans, GA",13109,35084,3061,27.0,1828
2016-01-01,"Evans, GA",13109,35490,3099,27.0,1821
2017-01-01,"Evans, GA",13109,35871,3134,27.0,1815
2018-01-01,"Evans, GA",13109,36231,3167,28.0,1809
2019-01-01,"Evans, GA",13109,36572,3198,28.0,1803
