YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Jasper, MO",29097,28132,14972,15.3,17162
1997-01-01,"Jasper, MO",29097,29877,13943,14.0,17513
1998-01-01,"Jasper, MO",29097,31323,13815,13.8,18115
1999-01-01,"Jasper, MO",29097,31041,14076,13.7,18381
2000-01-01,"Jasper, MO",29097,32410,13532,13.0,18167
2001-01-01,"Jasper, MO",29097,31480,14462,13.8,18533
2002-01-01,"Jasper, MO",29097,31517,15410,14.5,18597
2003-01-01,"Jasper, MO",29097,32417,16020,14.9,18763
2004-01-01,"Jasper, MO",29097,32923,18462,17.0,19163
2005-01-01,"Jasper, MO",29097,33231,17886,16.7,19465
2006-01-01,"Jasper, MO",29097,34308,19484,17.7,19542
2007-01-01,"Jasper, MO",29097,37055,18901,16.8,20131
2008-01-01,"Jasper, MO",29097,38085,20419,17.9,20352
2009-01-01,"Jasper, MO",29097,38184,22818,19.8,20656
2010-01-01,"Jasper, MO",29097,39720,24160,20.0,21251
2011-01-01,"Jasper, MO",29097,41389,25716,21.0,21761
2012-01-01,"Jasper, MO",29097,43137,27539,23.0,22338
2013-01-01,"Jasper, MO",29097,45056,29606,24.0,22980
2014-01-01,"Jasper, MO",29097,47192,31921,26.0,23695
2015-01-01,"Jasper, MO",29097,49578,34508,28.0,24493
2016-01-01,"Jasper, MO",29097,52242,37395,30.0,25383
2017-01-01,"Jasper, MO",29097,55218,40617,32.0,26376
2018-01-01,"Jasper, MO",29097,58540,44213,34.0,27485
2019-01-01,"Jasper, MO",29097,62248,48227,37.0,28722
