YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Grand, CO",8049,36119,647,6.7,1586
1997-01-01,"Grand, CO",8049,38865,676,6.6,1758
1998-01-01,"Grand, CO",8049,40670,780,7.4,1847
1999-01-01,"Grand, CO",8049,44831,856,6.9,1797
2000-01-01,"Grand, CO",8049,47958,916,7.3,1793
2001-01-01,"Grand, CO",8049,47956,939,7.3,1803
2002-01-01,"Grand, CO",8049,47871,983,7.5,1892
2003-01-01,"Grand, CO",8049,48262,998,7.6,1902
2004-01-01,"Grand, CO",8049,49907,951,7.2,1849
2005-01-01,"Grand, CO",8049,51043,1021,8.0,1824
2006-01-01,"Grand, CO",8049,54619,1039,7.8,1850
2007-01-01,"Grand, CO",8049,59118,988,7.3,1820
2008-01-01,"Grand, CO",8049,58895,945,6.9,1895
2009-01-01,"Grand, CO",8049,58209,1176,8.5,1921
2010-01-01,"Grand, CO",8049,61714,1090,7.0,1863
2011-01-01,"Grand, CO",8049,61247,1121,7.0,1899
2012-01-01,"Grand, CO",8049,62633,1116,7.0,1889
2013-01-01,"Grand, CO",8049,63160,1131,7.0,1899
2014-01-01,"Grand, CO",8049,64003,1138,7.0,1899
2015-01-01,"Grand, CO",8049,64634,1148,7.0,1903
2016-01-01,"Grand, CO",8049,65290,1155,7.0,1905
2017-01-01,"Grand, CO",8049,65870,1163,7.0,1908
2018-01-01,"Grand, CO",8049,66424,1170,7.0,1910
2019-01-01,"Grand, CO",8049,66933,1176,7.0,1912
