YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hawaii, HI",15001,35093,21493,15.5,0
1997-01-01,"Hawaii, HI",15001,34557,23475,16.6,0
1998-01-01,"Hawaii, HI",15001,34411,21448,15.1,0
1999-01-01,"Hawaii, HI",15001,35799,21278,14.5,0
2000-01-01,"Hawaii, HI",15001,38601,20458,13.8,0
2001-01-01,"Hawaii, HI",15001,37631,21701,14.3,0
2002-01-01,"Hawaii, HI",15001,38371,22266,14.3,0
2003-01-01,"Hawaii, HI",15001,39980,20935,13.1,0
2004-01-01,"Hawaii, HI",15001,42043,17827,10.8,0
2005-01-01,"Hawaii, HI",15001,47007,22029,13.5,0
2006-01-01,"Hawaii, HI",15001,51454,23202,13.8,0
2007-01-01,"Hawaii, HI",15001,55779,22394,13.1,0
2008-01-01,"Hawaii, HI",15001,51402,22980,13.3,0
2009-01-01,"Hawaii, HI",15001,50739,25362,14.5,0
2010-01-01,"Hawaii, HI",15001,52878,21865,11.0,0
2011-01-01,"Hawaii, HI",15001,55966,22024,11.0,0
2012-01-01,"Hawaii, HI",15001,58538,22585,11.0,0
2013-01-01,"Hawaii, HI",15001,60708,22982,11.0,0
2014-01-01,"Hawaii, HI",15001,62707,23237,11.0,0
2015-01-01,"Hawaii, HI",15001,64655,23429,11.0,0
2016-01-01,"Hawaii, HI",15001,66601,23598,11.0,0
2017-01-01,"Hawaii, HI",15001,68558,23763,10.0,0
2018-01-01,"Hawaii, HI",15001,70530,23928,10.0,0
2019-01-01,"Hawaii, HI",15001,72517,24094,10.0,0
