YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Calhoun, IL",17013,27845,590,11.8,745
1997-01-01,"Calhoun, IL",17013,32469,594,12.1,774
1998-01-01,"Calhoun, IL",17013,33794,545,11.1,917
1999-01-01,"Calhoun, IL",17013,34832,472,9.3,912
2000-01-01,"Calhoun, IL",17013,36324,490,9.8,766
2001-01-01,"Calhoun, IL",17013,36095,481,9.7,720
2002-01-01,"Calhoun, IL",17013,37391,461,9.1,693
2003-01-01,"Calhoun, IL",17013,37727,443,8.6,700
2004-01-01,"Calhoun, IL",17013,40032,457,8.9,738
2005-01-01,"Calhoun, IL",17013,39994,529,10.4,725
2006-01-01,"Calhoun, IL",17013,42035,551,10.8,691
2007-01-01,"Calhoun, IL",17013,43889,557,10.9,748
2008-01-01,"Calhoun, IL",17013,44146,542,10.8,702
2009-01-01,"Calhoun, IL",17013,44930,561,11.3,716
2010-01-01,"Calhoun, IL",17013,44305,526,10.0,763
2011-01-01,"Calhoun, IL",17013,43880,513,10.0,749
2012-01-01,"Calhoun, IL",17013,43773,512,10.0,729
2013-01-01,"Calhoun, IL",17013,43892,517,10.0,717
2014-01-01,"Calhoun, IL",17013,44109,523,10.0,713
2015-01-01,"Calhoun, IL",17013,44333,527,10.0,714
2016-01-01,"Calhoun, IL",17013,44516,530,10.0,717
2017-01-01,"Calhoun, IL",17013,44647,531,10.0,720
2018-01-01,"Calhoun, IL",17013,44734,531,10.0,722
2019-01-01,"Calhoun, IL",17013,44791,531,10.0,723
