YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chittenden, VT",50007,43464,11100,8.1,21763
1997-01-01,"Chittenden, VT",50007,46747,9910,7.1,22578
1998-01-01,"Chittenden, VT",50007,48007,9975,7.1,22966
1999-01-01,"Chittenden, VT",50007,46803,10343,7.3,23086
2000-01-01,"Chittenden, VT",50007,49733,9504,6.6,23461
2001-01-01,"Chittenden, VT",50007,49596,9521,6.6,23536
2002-01-01,"Chittenden, VT",50007,50676,10143,7.0,23376
2003-01-01,"Chittenden, VT",50007,51858,11017,7.6,23398
2004-01-01,"Chittenden, VT",50007,52843,10908,7.5,23445
2005-01-01,"Chittenden, VT",50007,53758,14785,10.4,23501
2006-01-01,"Chittenden, VT",50007,54664,13137,9.2,23071
2007-01-01,"Chittenden, VT",50007,57677,11299,7.8,22778
2008-01-01,"Chittenden, VT",50007,61230,13987,9.6,22452
2009-01-01,"Chittenden, VT",50007,60182,15392,10.6,22373
2010-01-01,"Chittenden, VT",50007,61347,16073,11.0,22507
2011-01-01,"Chittenden, VT",50007,62530,16310,11.0,22419
2012-01-01,"Chittenden, VT",50007,63760,16687,11.0,22255
2013-01-01,"Chittenden, VT",50007,65036,17246,11.0,22094
2014-01-01,"Chittenden, VT",50007,66351,17885,12.0,21950
2015-01-01,"Chittenden, VT",50007,67701,18544,12.0,21813
2016-01-01,"Chittenden, VT",50007,69087,19207,13.0,21674
2017-01-01,"Chittenden, VT",50007,70507,19879,13.0,21531
2018-01-01,"Chittenden, VT",50007,71965,20566,14.0,21383
2019-01-01,"Chittenden, VT",50007,73459,21272,14.0,21232
