YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Caribou, ID",16029,39567,687,9.2,2269
1997-01-01,"Caribou, ID",16029,42574,714,9.6,2176
1998-01-01,"Caribou, ID",16029,42322,749,10.1,2108
1999-01-01,"Caribou, ID",16029,39063,754,10.3,1996
2000-01-01,"Caribou, ID",16029,40538,712,9.7,1963
2001-01-01,"Caribou, ID",16029,40494,733,10.2,1883
2002-01-01,"Caribou, ID",16029,40538,719,10.1,1855
2003-01-01,"Caribou, ID",16029,41219,718,10.0,1801
2004-01-01,"Caribou, ID",16029,42210,716,10.1,1711
2005-01-01,"Caribou, ID",16029,42289,782,11.1,1676
2006-01-01,"Caribou, ID",16029,43219,770,11.1,1607
2007-01-01,"Caribou, ID",16029,48066,718,10.6,1584
2008-01-01,"Caribou, ID",16029,50040,737,10.9,1550
2009-01-01,"Caribou, ID",16029,51060,747,10.9,1507
2010-01-01,"Caribou, ID",16029,48678,795,11.0,1435
2011-01-01,"Caribou, ID",16029,48608,772,11.0,1390
2012-01-01,"Caribou, ID",16029,49908,759,11.0,1359
2013-01-01,"Caribou, ID",16029,51011,763,11.0,1327
2014-01-01,"Caribou, ID",16029,51681,770,11.0,1292
2015-01-01,"Caribou, ID",16029,52224,774,11.0,1257
2016-01-01,"Caribou, ID",16029,52794,776,11.0,1225
2017-01-01,"Caribou, ID",16029,53375,777,11.0,1195
2018-01-01,"Caribou, ID",16029,53928,780,11.0,1165
2019-01-01,"Caribou, ID",16029,54448,782,12.0,1137
