YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Coos, OR",41011,27801,11167,17.8,11223
1997-01-01,"Coos, OR",41011,29933,10341,16.7,10817
1998-01-01,"Coos, OR",41011,30766,10835,17.5,10689
1999-01-01,"Coos, OR",41011,30824,9370,15.1,10426
2000-01-01,"Coos, OR",41011,32063,9128,14.9,10039
2001-01-01,"Coos, OR",41011,30966,9403,15.3,9796
2002-01-01,"Coos, OR",41011,31080,9469,15.2,9404
2003-01-01,"Coos, OR",41011,31945,9388,15.0,9122
2004-01-01,"Coos, OR",41011,33178,10207,16.0,8748
2005-01-01,"Coos, OR",41011,33150,12295,19.6,8738
2006-01-01,"Coos, OR",41011,36033,10987,17.3,4929
2007-01-01,"Coos, OR",41011,37523,9179,14.7,8437
2008-01-01,"Coos, OR",41011,37128,11074,17.8,8285
2009-01-01,"Coos, OR",41011,35562,11806,19.1,8456
2010-01-01,"Coos, OR",41011,35567,10394,16.0,7413
2011-01-01,"Coos, OR",41011,35570,9561,15.0,8081
2012-01-01,"Coos, OR",41011,35105,10202,16.0,8616
2013-01-01,"Coos, OR",41011,34850,10575,17.0,8417
2014-01-01,"Coos, OR",41011,34893,10339,16.0,8243
2015-01-01,"Coos, OR",41011,34913,10200,16.0,8346
2016-01-01,"Coos, OR",41011,34846,10298,16.0,8431
2017-01-01,"Coos, OR",41011,34807,10356,16.0,8400
2018-01-01,"Coos, OR",41011,34814,10317,16.0,8373
2019-01-01,"Coos, OR",41011,34815,10294,16.0,8390
