YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Benton, MS",28009,21108,1953,24.0,1429
1997-01-01,"Benton, MS",28009,23458,1598,19.5,1339
1998-01-01,"Benton, MS",28009,24884,1547,19.1,1323
1999-01-01,"Benton, MS",28009,24402,1627,20.4,1314
2000-01-01,"Benton, MS",28009,24769,1664,21.1,1292
2001-01-01,"Benton, MS",28009,23991,1721,22.2,1292
2002-01-01,"Benton, MS",28009,24567,1549,20.1,1239
2003-01-01,"Benton, MS",28009,25497,1555,20.0,1252
2004-01-01,"Benton, MS",28009,26077,1630,21.0,1309
2005-01-01,"Benton, MS",28009,26114,1829,23.7,1339
2006-01-01,"Benton, MS",28009,27780,1800,23.3,1346
2007-01-01,"Benton, MS",28009,29880,1716,21.7,1340
2008-01-01,"Benton, MS",28009,28723,1863,23.3,1332
2009-01-01,"Benton, MS",28009,30149,1911,24.4,1347
2010-01-01,"Benton, MS",28009,31143,1951,24.0,1354
2011-01-01,"Benton, MS",28009,32159,2006,25.0,1363
2012-01-01,"Benton, MS",28009,33263,2066,26.0,1374
2013-01-01,"Benton, MS",28009,34464,2131,27.0,1386
2014-01-01,"Benton, MS",28009,35768,2202,28.0,1399
2015-01-01,"Benton, MS",28009,37186,2278,29.0,1414
2016-01-01,"Benton, MS",28009,38726,2362,30.0,1429
2017-01-01,"Benton, MS",28009,40399,2453,31.0,1446
2018-01-01,"Benton, MS",28009,42217,2552,32.0,1465
2019-01-01,"Benton, MS",28009,44192,2659,33.0,1485
