YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sheridan, ND",38083,21856,360,19.2,272
1997-01-01,"Sheridan, ND",38083,23067,383,22.4,239
1998-01-01,"Sheridan, ND",38083,24994,395,23.1,249
1999-01-01,"Sheridan, ND",38083,24679,341,20.0,236
2000-01-01,"Sheridan, ND",38083,26296,285,17.6,223
2001-01-01,"Sheridan, ND",38083,25471,333,21.3,205
2002-01-01,"Sheridan, ND",38083,24359,297,19.3,197
2003-01-01,"Sheridan, ND",38083,27951,233,15.8,172
2004-01-01,"Sheridan, ND",38083,29552,242,16.9,162
2005-01-01,"Sheridan, ND",38083,29229,280,19.9,148
2006-01-01,"Sheridan, ND",38083,28739,280,20.3,139
2007-01-01,"Sheridan, ND",38083,28573,237,18.3,144
2008-01-01,"Sheridan, ND",38083,32549,222,17.9,132
2009-01-01,"Sheridan, ND",38083,32729,234,19.4,138
2010-01-01,"Sheridan, ND",38083,32650,218,18.0,140
2011-01-01,"Sheridan, ND",38083,33121,207,18.0,137
2012-01-01,"Sheridan, ND",38083,33509,203,18.0,134
2013-01-01,"Sheridan, ND",38083,33800,200,18.0,132
2014-01-01,"Sheridan, ND",38083,34061,196,17.0,130
2015-01-01,"Sheridan, ND",38083,34304,193,17.0,129
2016-01-01,"Sheridan, ND",38083,34527,190,17.0,127
2017-01-01,"Sheridan, ND",38083,34729,187,17.0,126
2018-01-01,"Sheridan, ND",38083,34912,184,17.0,125
2019-01-01,"Sheridan, ND",38083,35077,182,17.0,124
