YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Asotin, WA",53003,30509,3205,15.4,3553
1997-01-01,"Asotin, WA",53003,31753,3308,15.6,3713
1998-01-01,"Asotin, WA",53003,33330,3202,15.1,3735
1999-01-01,"Asotin, WA",53003,33062,3104,15.2,3806
2000-01-01,"Asotin, WA",53003,34234,2976,14.7,3651
2001-01-01,"Asotin, WA",53003,32995,2797,13.7,3586
2002-01-01,"Asotin, WA",53003,33606,2848,13.9,3511
2003-01-01,"Asotin, WA",53003,34649,3001,14.5,3399
2004-01-01,"Asotin, WA",53003,35672,3242,15.4,3447
2005-01-01,"Asotin, WA",53003,36096,3652,17.6,3357
2006-01-01,"Asotin, WA",53003,37837,3426,16.3,3372
2007-01-01,"Asotin, WA",53003,42665,2951,14.1,3358
2008-01-01,"Asotin, WA",53003,41275,3443,16.3,3311
2009-01-01,"Asotin, WA",53003,41190,3189,15.0,3302
2010-01-01,"Asotin, WA",53003,41418,3402,16.0,3298
2011-01-01,"Asotin, WA",53003,42192,3395,16.0,3290
2012-01-01,"Asotin, WA",53003,42780,3384,15.0,3269
2013-01-01,"Asotin, WA",53003,43277,3384,15.0,3239
2014-01-01,"Asotin, WA",53003,43766,3401,16.0,3210
2015-01-01,"Asotin, WA",53003,44295,3429,16.0,3185
2016-01-01,"Asotin, WA",53003,44863,3458,16.0,3165
2017-01-01,"Asotin, WA",53003,45445,3482,16.0,3147
2018-01-01,"Asotin, WA",53003,46017,3501,16.0,3129
2019-01-01,"Asotin, WA",53003,46566,3517,16.0,3110
