YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Santa Cruz, AZ",4023,24933,9935,26.7,8320
1997-01-01,"Santa Cruz, AZ",4023,26515,9961,25.8,8869
1998-01-01,"Santa Cruz, AZ",4023,27934,10575,26.6,9280
1999-01-01,"Santa Cruz, AZ",4023,29043,8834,23.1,9248
2000-01-01,"Santa Cruz, AZ",4023,31123,8465,21.7,9500
2001-01-01,"Santa Cruz, AZ",4023,30379,8619,21.8,9289
2002-01-01,"Santa Cruz, AZ",4023,30795,7800,19.4,9787
2003-01-01,"Santa Cruz, AZ",4023,32017,7825,19.2,9927
2004-01-01,"Santa Cruz, AZ",4023,32901,7990,19.1,10252
2005-01-01,"Santa Cruz, AZ",4023,33491,8485,20.4,10518
2006-01-01,"Santa Cruz, AZ",4023,34620,9363,21.8,10562
2007-01-01,"Santa Cruz, AZ",4023,35661,8578,20.1,10760
2008-01-01,"Santa Cruz, AZ",4023,38490,7905,18.5,10788
2009-01-01,"Santa Cruz, AZ",4023,35545,10903,25.0,10631
2010-01-01,"Santa Cruz, AZ",4023,35381,9760,23.0,10717
2011-01-01,"Santa Cruz, AZ",4023,36242,9972,23.0,10531
2012-01-01,"Santa Cruz, AZ",4023,35371,10431,24.0,10402
2013-01-01,"Santa Cruz, AZ",4023,34729,10400,24.0,10339
2014-01-01,"Santa Cruz, AZ",4023,34520,10375,24.0,10261
2015-01-01,"Santa Cruz, AZ",4023,34205,10422,25.0,10189
2016-01-01,"Santa Cruz, AZ",4023,33889,10406,25.0,10140
2017-01-01,"Santa Cruz, AZ",4023,33684,10359,25.0,10103
2018-01-01,"Santa Cruz, AZ",4023,33533,10316,25.0,10075
2019-01-01,"Santa Cruz, AZ",4023,33415,10267,24.0,10058
