YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Venango, PA",42121,28582,8455,14.5,11480
1997-01-01,"Venango, PA",42121,29474,7985,13.9,11347
1998-01-01,"Venango, PA",42121,30149,7728,13.5,11220
1999-01-01,"Venango, PA",42121,31053,7177,12.6,11080
2000-01-01,"Venango, PA",42121,32552,6899,12.3,10870
2001-01-01,"Venango, PA",42121,31722,7308,13.0,10682
2002-01-01,"Venango, PA",42121,31927,6913,12.4,10459
2003-01-01,"Venango, PA",42121,32900,7260,13.1,10269
2004-01-01,"Venango, PA",42121,34403,7710,14.0,9819
2005-01-01,"Venango, PA",42121,35444,8003,14.9,9540
2006-01-01,"Venango, PA",42121,35648,7845,14.5,9326
2007-01-01,"Venango, PA",42121,36510,7696,14.4,7762
2008-01-01,"Venango, PA",42121,40757,8173,15.4,6925
2009-01-01,"Venango, PA",42121,36817,9269,17.5,6642
2010-01-01,"Venango, PA",42121,43924,9099,17.0,5376
2011-01-01,"Venango, PA",42121,39435,10351,19.0,4775
2012-01-01,"Venango, PA",42121,48336,10108,19.0,3119
2013-01-01,"Venango, PA",42121,42858,11684,22.0,2298
2014-01-01,"Venango, PA",42121,54012,11422,22.0,166
2015-01-01,"Venango, PA",42121,47346,13424,26.0,-937
2016-01-01,"Venango, PA",42121,61340,13150,26.0,-3680
2017-01-01,"Venango, PA",42121,53247,15692,31.0,-5160
2018-01-01,"Venango, PA",42121,70815,15416,31.0,-8689
2019-01-01,"Venango, PA",42121,61009,18641,37.0,-10668
