YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sherburne, MN",27141,48660,3028,5.5,10191
1997-01-01,"Sherburne, MN",27141,51450,3351,5.6,11166
1998-01-01,"Sherburne, MN",27141,55447,3276,5.2,11812
1999-01-01,"Sherburne, MN",27141,56862,2801,4.4,12297
2000-01-01,"Sherburne, MN",27141,59386,2719,4.1,12893
2001-01-01,"Sherburne, MN",27141,59406,2937,4.2,13402
2002-01-01,"Sherburne, MN",27141,61750,3108,4.2,14063
2003-01-01,"Sherburne, MN",27141,62274,3605,4.6,14667
2004-01-01,"Sherburne, MN",27141,64650,3783,4.7,16132
2005-01-01,"Sherburne, MN",27141,63181,3712,4.7,16961
2006-01-01,"Sherburne, MN",27141,68075,4500,5.4,17749
2007-01-01,"Sherburne, MN",27141,67634,4253,5.0,18373
2008-01-01,"Sherburne, MN",27141,70212,4965,5.8,18952
2009-01-01,"Sherburne, MN",27141,71728,6133,7.1,19205
2010-01-01,"Sherburne, MN",27141,70435,6147,7.0,19915
2011-01-01,"Sherburne, MN",27141,71616,6534,7.0,20781
2012-01-01,"Sherburne, MN",27141,72738,7020,8.0,21435
2013-01-01,"Sherburne, MN",27141,73487,7491,8.0,21988
2014-01-01,"Sherburne, MN",27141,74085,7943,9.0,22517
2015-01-01,"Sherburne, MN",27141,74637,8387,9.0,23029
2016-01-01,"Sherburne, MN",27141,75149,8827,10.0,23518
2017-01-01,"Sherburne, MN",27141,75612,9258,10.0,23980
2018-01-01,"Sherburne, MN",27141,76028,9679,11.0,24417
2019-01-01,"Sherburne, MN",27141,76398,10089,11.0,24830
