YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Marion, KY",21155,24779,3488,21.0,2964
1997-01-01,"Marion, KY",21155,27284,3050,18.2,2891
1998-01-01,"Marion, KY",21155,28373,3061,18.0,2979
1999-01-01,"Marion, KY",21155,29569,2922,17.0,3078
2000-01-01,"Marion, KY",21155,31264,2825,16.4,3016
2001-01-01,"Marion, KY",21155,30657,2849,16.4,3023
2002-01-01,"Marion, KY",21155,31466,2822,16.1,3051
2003-01-01,"Marion, KY",21155,33142,2778,15.7,3139
2004-01-01,"Marion, KY",21155,33886,2935,16.4,3182
2005-01-01,"Marion, KY",21155,34887,3488,19.7,3274
2006-01-01,"Marion, KY",21155,35878,3403,19.1,3233
2007-01-01,"Marion, KY",21155,38048,3168,17.8,3143
2008-01-01,"Marion, KY",21155,37766,3529,19.7,3189
2009-01-01,"Marion, KY",21155,35609,3742,20.6,3226
2010-01-01,"Marion, KY",21155,35878,3814,20.0,3373
2011-01-01,"Marion, KY",21155,37618,3755,20.0,3414
2012-01-01,"Marion, KY",21155,39175,3729,20.0,3384
2013-01-01,"Marion, KY",21155,39803,3792,20.0,3354
2014-01-01,"Marion, KY",21155,39790,3903,21.0,3361
2015-01-01,"Marion, KY",21155,39758,4002,21.0,3396
2016-01-01,"Marion, KY",21155,40036,4064,22.0,3433
2017-01-01,"Marion, KY",21155,40554,4100,22.0,3455
2018-01-01,"Marion, KY",21155,41083,4135,22.0,3465
2019-01-01,"Marion, KY",21155,41479,4179,22.0,3472
