YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Nacogdoches, TX",48347,25408,11452,21.4,9405
1997-01-01,"Nacogdoches, TX",48347,27741,10969,20.5,9793
1998-01-01,"Nacogdoches, TX",48347,29412,10472,19.6,10021
1999-01-01,"Nacogdoches, TX",48347,28456,10508,19.1,10179
2000-01-01,"Nacogdoches, TX",48347,29513,10934,20.0,10099
2001-01-01,"Nacogdoches, TX",48347,28736,11104,20.3,10159
2002-01-01,"Nacogdoches, TX",48347,28813,10966,19.8,10031
2003-01-01,"Nacogdoches, TX",48347,29113,11155,19.9,10121
2004-01-01,"Nacogdoches, TX",48347,29952,11317,20.1,10363
2005-01-01,"Nacogdoches, TX",48347,31057,11568,20.7,10284
2006-01-01,"Nacogdoches, TX",48347,31669,13487,23.8,10480
2007-01-01,"Nacogdoches, TX",48347,32774,12224,21.1,10342
2008-01-01,"Nacogdoches, TX",48347,36438,12440,21.3,10419
2009-01-01,"Nacogdoches, TX",48347,32648,15207,25.8,10325
2010-01-01,"Nacogdoches, TX",48347,37163,14181,23.0,10363
2011-01-01,"Nacogdoches, TX",48347,37063,16055,26.0,10441
2012-01-01,"Nacogdoches, TX",48347,39622,16493,26.0,10481
2013-01-01,"Nacogdoches, TX",48347,41191,17921,28.0,10546
2014-01-01,"Nacogdoches, TX",48347,43720,19106,30.0,10608
2015-01-01,"Nacogdoches, TX",48347,46276,20724,32.0,10684
2016-01-01,"Nacogdoches, TX",48347,49427,22473,34.0,10769
2017-01-01,"Nacogdoches, TX",48347,52975,24563,37.0,10869
2018-01-01,"Nacogdoches, TX",48347,57134,26950,40.0,10983
2019-01-01,"Nacogdoches, TX",48347,61924,29730,44.0,11116
