YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Parke, IN",18121,31506,1709,10.6,2628
1997-01-01,"Parke, IN",18121,33022,2023,12.4,2626
1998-01-01,"Parke, IN",18121,34149,2062,12.6,2693
1999-01-01,"Parke, IN",18121,34800,1675,10.3,2693
2000-01-01,"Parke, IN",18121,36360,1849,11.4,2768
2001-01-01,"Parke, IN",18121,35456,1871,11.6,2705
2002-01-01,"Parke, IN",18121,35258,2005,12.3,2675
2003-01-01,"Parke, IN",18121,36296,1836,11.3,2655
2004-01-01,"Parke, IN",18121,37467,2022,12.4,2574
2005-01-01,"Parke, IN",18121,38240,2473,15.4,2515
2006-01-01,"Parke, IN",18121,39916,2402,15.2,2502
2007-01-01,"Parke, IN",18121,37932,2595,16.6,2498
2008-01-01,"Parke, IN",18121,41907,2610,16.7,2434
2009-01-01,"Parke, IN",18121,41011,2403,15.7,2443
2010-01-01,"Parke, IN",18121,41236,2703,17.0,2413
2011-01-01,"Parke, IN",18121,42102,2739,17.0,2383
2012-01-01,"Parke, IN",18121,42779,2837,18.0,2352
2013-01-01,"Parke, IN",18121,43512,2928,19.0,2319
2014-01-01,"Parke, IN",18121,44269,3025,20.0,2285
2015-01-01,"Parke, IN",18121,45064,3126,20.0,2249
2016-01-01,"Parke, IN",18121,45894,3232,21.0,2212
2017-01-01,"Parke, IN",18121,46764,3343,22.0,2172
2018-01-01,"Parke, IN",18121,47675,3459,23.0,2132
2019-01-01,"Parke, IN",18121,48628,3580,24.0,2089
