YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,ALABAMA,1000,27357,752097,17.6,730509
1997-01-01,ALABAMA,1000,30790,700944,16.2,736825
1998-01-01,ALABAMA,1000,33204,681788,15.7,737386
1999-01-01,ALABAMA,1000,33840,667468,15.3,739321
2000-01-01,ALABAMA,1000,34923,637119,14.6,737639
2001-01-01,ALABAMA,1000,34761,685071,15.7,731613
2002-01-01,ALABAMA,1000,35943,679856,15.4,730627
2003-01-01,ALABAMA,1000,36131,676417,15.2,728539
2004-01-01,ALABAMA,1000,37062,717483,16.1,731251
2005-01-01,ALABAMA,1000,36936,749592,16.9,730140
2006-01-01,ALABAMA,1000,38811,743556,16.6,743626
2007-01-01,ALABAMA,1000,40596,750197,16.6,743632
2008-01-01,ALABAMA,1000,42586,721875,15.9,744516
2009-01-01,ALABAMA,1000,40547,805223,17.5,745668
2010-01-01,ALABAMA,1000,43646,807936,17.0,748111
2011-01-01,ALABAMA,1000,45019,817212,17.0,753636
2012-01-01,ALABAMA,1000,46693,831172,17.0,756622
2013-01-01,ALABAMA,1000,48230,847972,18.0,759922
2014-01-01,ALABAMA,1000,49857,866668,18.0,763212
2015-01-01,ALABAMA,1000,51556,886764,18.0,766790
2016-01-01,ALABAMA,1000,53357,908085,18.0,770624
2017-01-01,ALABAMA,1000,55263,930605,19.0,774731
2018-01-01,ALABAMA,1000,57281,954373,19.0,779100
2019-01-01,ALABAMA,1000,59417,979465,20.0,783735
