YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Renville, MN",27129,31247,1966,11.5,2015
1997-01-01,"Renville, MN",27129,34940,1839,10.9,1659
1998-01-01,"Renville, MN",27129,35827,1824,10.9,1644
1999-01-01,"Renville, MN",27129,37476,1516,8.9,1667
2000-01-01,"Renville, MN",27129,39581,1349,8.0,1581
2001-01-01,"Renville, MN",27129,38750,1453,8.7,1639
2002-01-01,"Renville, MN",27129,39437,1371,8.2,2651
2003-01-01,"Renville, MN",27129,39304,1480,9.0,2517
2004-01-01,"Renville, MN",27129,41631,1507,9.1,2329
2005-01-01,"Renville, MN",27129,44057,1686,10.3,2230
2006-01-01,"Renville, MN",27129,41659,1704,10.5,2086
2007-01-01,"Renville, MN",27129,45115,1497,9.5,2143
2008-01-01,"Renville, MN",27129,46427,1703,11.0,2093
2009-01-01,"Renville, MN",27129,46909,1647,10.7,2050
2010-01-01,"Renville, MN",27129,48168,1622,10.0,2164
2011-01-01,"Renville, MN",27129,49365,1626,10.0,2251
2012-01-01,"Renville, MN",27129,50541,1645,10.0,2306
2013-01-01,"Renville, MN",27129,51719,1668,11.0,2338
2014-01-01,"Renville, MN",27129,52913,1690,11.0,2359
2015-01-01,"Renville, MN",27129,54135,1710,11.0,2377
2016-01-01,"Renville, MN",27129,55388,1726,11.0,2398
2017-01-01,"Renville, MN",27129,56676,1742,12.0,2423
2018-01-01,"Renville, MN",27129,57999,1757,12.0,2451
2019-01-01,"Renville, MN",27129,59357,1773,12.0,2481
