YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Bullitt, KY",21029,39618,5869,10.1,9996
1997-01-01,"Bullitt, KY",21029,41199,5714,9.5,10041
1998-01-01,"Bullitt, KY",21029,42421,5676,9.2,10073
1999-01-01,"Bullitt, KY",21029,44347,5274,8.6,10539
2000-01-01,"Bullitt, KY",21029,46867,4758,7.6,10767
2001-01-01,"Bullitt, KY",21029,46342,4951,7.8,10907
2002-01-01,"Bullitt, KY",21029,46922,5315,8.2,10851
2003-01-01,"Bullitt, KY",21029,48120,6357,9.5,11132
2004-01-01,"Bullitt, KY",21029,49055,7135,10.4,11538
2005-01-01,"Bullitt, KY",21029,49464,6070,8.9,11849
2006-01-01,"Bullitt, KY",21029,51984,6063,8.4,12204
2007-01-01,"Bullitt, KY",21029,49861,7284,9.9,12254
2008-01-01,"Bullitt, KY",21029,53284,6992,9.4,12668
2009-01-01,"Bullitt, KY",21029,48344,8017,10.7,12741
2010-01-01,"Bullitt, KY",21029,51663,7783,10.0,12967
2011-01-01,"Bullitt, KY",21029,53170,7938,10.0,13252
2012-01-01,"Bullitt, KY",21029,53910,8172,10.0,13525
2013-01-01,"Bullitt, KY",21029,54594,8410,10.0,13789
2014-01-01,"Bullitt, KY",21029,55353,8655,10.0,14054
2015-01-01,"Bullitt, KY",21029,56142,8908,10.0,14324
2016-01-01,"Bullitt, KY",21029,56934,9168,10.0,14601
2017-01-01,"Bullitt, KY",21029,57734,9432,11.0,14882
2018-01-01,"Bullitt, KY",21029,58547,9701,11.0,15167
2019-01-01,"Bullitt, KY",21029,59374,9975,11.0,15458
