YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Garfield, OK",40047,29996,9326,16.5,10348
1997-01-01,"Garfield, OK",40047,31256,8347,14.9,10291
1998-01-01,"Garfield, OK",40047,31988,8318,14.9,10249
1999-01-01,"Garfield, OK",40047,32513,7711,13.6,10074
2000-01-01,"Garfield, OK",40047,34237,7496,13.4,10145
2001-01-01,"Garfield, OK",40047,33664,7578,13.6,9839
2002-01-01,"Garfield, OK",40047,33353,7660,13.7,9702
2003-01-01,"Garfield, OK",40047,34356,7911,14.1,9550
2004-01-01,"Garfield, OK",40047,35597,7459,13.4,9435
2005-01-01,"Garfield, OK",40047,36266,7671,14.0,9452
2006-01-01,"Garfield, OK",40047,38295,9471,17.1,9308
2007-01-01,"Garfield, OK",40047,39904,8742,15.6,9527
2008-01-01,"Garfield, OK",40047,42893,9460,16.7,9708
2009-01-01,"Garfield, OK",40047,39941,9039,15.8,10032
2010-01-01,"Garfield, OK",40047,38240,8385,14.0,10290
2011-01-01,"Garfield, OK",40047,36029,8029,14.0,10398
2012-01-01,"Garfield, OK",40047,34133,7734,13.0,10401
2013-01-01,"Garfield, OK",40047,32845,7560,13.0,10311
2014-01-01,"Garfield, OK",40047,32319,7520,13.0,10157
2015-01-01,"Garfield, OK",40047,32545,7601,13.0,9978
2016-01-01,"Garfield, OK",40047,33375,7771,13.0,9809
2017-01-01,"Garfield, OK",40047,34571,7985,14.0,9681
2018-01-01,"Garfield, OK",40047,35859,8198,14.0,9611
2019-01-01,"Garfield, OK",40047,36990,8370,14.0,9603
