YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Shiawassee, MI",26155,36641,7741,10.6,14583
1997-01-01,"Shiawassee, MI",26155,38430,7366,10.1,14645
1998-01-01,"Shiawassee, MI",26155,39898,6965,9.5,14764
1999-01-01,"Shiawassee, MI",26155,41194,5705,8.0,14551
2000-01-01,"Shiawassee, MI",26155,43111,5819,8.1,14359
2001-01-01,"Shiawassee, MI",26155,42102,5964,8.3,14401
2002-01-01,"Shiawassee, MI",26155,42281,6537,9.1,14488
2003-01-01,"Shiawassee, MI",26155,43284,6618,9.1,14477
2004-01-01,"Shiawassee, MI",26155,44139,7544,10.4,15014
2005-01-01,"Shiawassee, MI",26155,43547,6849,9.5,14931
2006-01-01,"Shiawassee, MI",26155,43197,8882,12.3,14731
2007-01-01,"Shiawassee, MI",26155,44885,9556,13.5,14556
2008-01-01,"Shiawassee, MI",26155,46983,8991,12.8,14328
2009-01-01,"Shiawassee, MI",26155,42870,9982,14.4,13957
2010-01-01,"Shiawassee, MI",26155,42889,9869,14.0,13355
2011-01-01,"Shiawassee, MI",26155,42077,9848,14.0,13144
2012-01-01,"Shiawassee, MI",26155,41362,9729,14.0,12890
2013-01-01,"Shiawassee, MI",26155,40605,9546,14.0,12715
2014-01-01,"Shiawassee, MI",26155,39915,9293,13.0,12592
2015-01-01,"Shiawassee, MI",26155,39311,8988,13.0,12530
2016-01-01,"Shiawassee, MI",26155,38822,8645,12.0,12525
2017-01-01,"Shiawassee, MI",26155,38465,8283,12.0,12574
2018-01-01,"Shiawassee, MI",26155,38248,7919,11.0,12672
2019-01-01,"Shiawassee, MI",26155,38172,7570,11.0,12811
