YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sherman, TX",48421,29714,322,11.3,785
1997-01-01,"Sherman, TX",48421,35140,322,11.2,837
1998-01-01,"Sherman, TX",48421,37572,324,11.3,908
1999-01-01,"Sherman, TX",48421,34078,371,11.8,947
2000-01-01,"Sherman, TX",48421,35505,429,13.7,999
2001-01-01,"Sherman, TX",48421,35265,406,13.1,998
2002-01-01,"Sherman, TX",48421,31715,404,13.0,1031
2003-01-01,"Sherman, TX",48421,33554,398,13.1,817
2004-01-01,"Sherman, TX",48421,35135,361,12.2,929
2005-01-01,"Sherman, TX",48421,36390,478,16.4,1026
2006-01-01,"Sherman, TX",48421,36893,455,15.8,871
2007-01-01,"Sherman, TX",48421,38573,402,14.1,826
2008-01-01,"Sherman, TX",48421,42684,407,14.2,816
2009-01-01,"Sherman, TX",48421,42931,373,13.1,881
2010-01-01,"Sherman, TX",48421,40761,404,13.0,954
2011-01-01,"Sherman, TX",48421,38462,425,14.0,969
2012-01-01,"Sherman, TX",48421,37234,426,14.0,954
2013-01-01,"Sherman, TX",48421,36970,419,14.0,935
2014-01-01,"Sherman, TX",48421,37155,411,13.0,924
2015-01-01,"Sherman, TX",48421,37379,407,13.0,922
2016-01-01,"Sherman, TX",48421,37479,407,13.0,924
2017-01-01,"Sherman, TX",48421,37465,408,13.0,927
2018-01-01,"Sherman, TX",48421,37406,409,13.0,928
2019-01-01,"Sherman, TX",48421,37354,409,13.0,929
