YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lake, TN",47095,21207,1812,30.1,1117
1997-01-01,"Lake, TN",47095,21682,1758,30.2,1075
1998-01-01,"Lake, TN",47095,21513,1598,27.9,1016
1999-01-01,"Lake, TN",47095,22002,1375,24.0,978
2000-01-01,"Lake, TN",47095,22579,1592,29.0,894
2001-01-01,"Lake, TN",47095,21679,1751,32.2,926
2002-01-01,"Lake, TN",47095,21386,1788,33.1,974
2003-01-01,"Lake, TN",47095,22614,1377,26.3,886
2004-01-01,"Lake, TN",47095,23472,1620,31.4,900
2005-01-01,"Lake, TN",47095,24273,1942,37.9,916
2006-01-01,"Lake, TN",47095,25856,1570,31.7,989
2007-01-01,"Lake, TN",47095,26521,1940,39.2,1001
2008-01-01,"Lake, TN",47095,26739,1838,37.8,961
2009-01-01,"Lake, TN",47095,25973,2059,42.5,956
2010-01-01,"Lake, TN",47095,26892,1780,37.0,954
2011-01-01,"Lake, TN",47095,27776,1870,40.0,929
2012-01-01,"Lake, TN",47095,28264,1982,42.0,944
2013-01-01,"Lake, TN",47095,28827,1994,43.0,957
2014-01-01,"Lake, TN",47095,29478,2016,44.0,958
2015-01-01,"Lake, TN",47095,30099,2062,46.0,961
2016-01-01,"Lake, TN",47095,30707,2102,47.0,967
2017-01-01,"Lake, TN",47095,31333,2136,48.0,971
2018-01-01,"Lake, TN",47095,31967,2173,49.0,975
2019-01-01,"Lake, TN",47095,32604,2212,51.0,979
