YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Northampton, VA",51131,20904,3403,26.3,2493
1997-01-01,"Northampton, VA",51131,22912,3423,26.9,2514
1998-01-01,"Northampton, VA",51131,23718,2987,23.4,2497
1999-01-01,"Northampton, VA",51131,26389,2407,18.6,2465
2000-01-01,"Northampton, VA",51131,28405,2377,18.6,2393
2001-01-01,"Northampton, VA",51131,27798,2271,17.6,2292
2002-01-01,"Northampton, VA",51131,28120,2426,18.4,2198
2003-01-01,"Northampton, VA",51131,29474,2362,18.0,2145
2004-01-01,"Northampton, VA",51131,31847,2359,17.6,2029
2005-01-01,"Northampton, VA",51131,32096,2614,19.9,1999
2006-01-01,"Northampton, VA",51131,32804,2527,18.9,1945
2007-01-01,"Northampton, VA",51131,33950,2732,20.8,1908
2008-01-01,"Northampton, VA",51131,34424,2560,19.5,1918
2009-01-01,"Northampton, VA",51131,34501,2723,20.6,1842
2010-01-01,"Northampton, VA",51131,34858,2732,20.0,1817
2011-01-01,"Northampton, VA",51131,35223,2771,20.0,1799
2012-01-01,"Northampton, VA",51131,35470,2783,21.0,1784
2013-01-01,"Northampton, VA",51131,35675,2793,21.0,1771
2014-01-01,"Northampton, VA",51131,35850,2802,21.0,1759
2015-01-01,"Northampton, VA",51131,36002,2811,21.0,1749
2016-01-01,"Northampton, VA",51131,36133,2819,21.0,1740
2017-01-01,"Northampton, VA",51131,36246,2827,21.0,1733
2018-01-01,"Northampton, VA",51131,36341,2833,21.0,1726
2019-01-01,"Northampton, VA",51131,36423,2839,21.0,1721
