YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Brewster, TX",48043,23248,1942,22.3,1481
1997-01-01,"Brewster, TX",48043,24952,1950,22.7,1530
1998-01-01,"Brewster, TX",48043,27549,1754,20.4,1566
1999-01-01,"Brewster, TX",48043,27164,1593,18.8,1594
2000-01-01,"Brewster, TX",48043,28880,1665,19.7,1572
2001-01-01,"Brewster, TX",48043,28256,1695,19.8,1517
2002-01-01,"Brewster, TX",48043,28548,1644,18.7,1471
2003-01-01,"Brewster, TX",48043,29201,1523,17.5,1437
2004-01-01,"Brewster, TX",48043,30467,1459,16.9,1419
2005-01-01,"Brewster, TX",48043,31466,1570,18.2,1307
2006-01-01,"Brewster, TX",48043,30743,1672,19.5,1280
2007-01-01,"Brewster, TX",48043,33158,1503,17.3,1228
2008-01-01,"Brewster, TX",48043,34189,1508,17.1,1217
2009-01-01,"Brewster, TX",48043,34758,1545,17.3,1232
2010-01-01,"Brewster, TX",48043,33934,1419,15.0,1252
2011-01-01,"Brewster, TX",48043,33655,1396,15.0,1247
2012-01-01,"Brewster, TX",48043,33840,1417,15.0,1224
2013-01-01,"Brewster, TX",48043,34221,1437,16.0,1198
2014-01-01,"Brewster, TX",48043,34599,1442,16.0,1177
2015-01-01,"Brewster, TX",48043,34901,1434,16.0,1162
2016-01-01,"Brewster, TX",48043,35137,1422,15.0,1150
2017-01-01,"Brewster, TX",48043,35339,1411,15.0,1139
2018-01-01,"Brewster, TX",48043,35529,1403,15.0,1128
2019-01-01,"Brewster, TX",48043,35714,1396,15.0,1118
