YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sioux, IA",19167,36248,2094,7.0,4412
1997-01-01,"Sioux, IA",19167,40895,2062,7.0,4400
1998-01-01,"Sioux, IA",19167,40919,2103,7.1,4426
1999-01-01,"Sioux, IA",19167,41081,1849,6.3,4369
2000-01-01,"Sioux, IA",19167,41787,1844,6.2,4370
2001-01-01,"Sioux, IA",19167,41674,1848,6.2,4318
2002-01-01,"Sioux, IA",19167,42417,2035,6.8,4256
2003-01-01,"Sioux, IA",19167,44513,1926,6.5,4122
2004-01-01,"Sioux, IA",19167,47564,2120,7.1,4123
2005-01-01,"Sioux, IA",19167,43441,2114,7.2,4171
2006-01-01,"Sioux, IA",19167,46192,2121,7.2,4189
2007-01-01,"Sioux, IA",19167,53006,2042,7.0,4219
2008-01-01,"Sioux, IA",19167,52513,2203,7.5,4418
2009-01-01,"Sioux, IA",19167,50978,2097,7.1,4480
2010-01-01,"Sioux, IA",19167,47407,2003,6.0,4527
2011-01-01,"Sioux, IA",19167,44529,1934,6.0,4538
2012-01-01,"Sioux, IA",19167,41984,1884,6.0,4506
2013-01-01,"Sioux, IA",19167,40256,1863,6.0,4439
2014-01-01,"Sioux, IA",19167,39634,1872,6.0,4354
2015-01-01,"Sioux, IA",19167,40168,1908,6.0,4271
2016-01-01,"Sioux, IA",19167,41664,1962,6.0,4207
2017-01-01,"Sioux, IA",19167,43736,2020,6.0,4174
2018-01-01,"Sioux, IA",19167,45908,2071,7.0,4176
2019-01-01,"Sioux, IA",19167,47712,2103,7.0,4212
