YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Prince William, VA",51153,55276,13458,5.4,44881
1997-01-01,"Prince William, VA",51153,59080,16874,6.4,47072
1998-01-01,"Prince William, VA",51153,62037,15618,5.7,48333
1999-01-01,"Prince William, VA",51153,63106,14641,5.2,49905
2000-01-01,"Prince William, VA",51153,67466,14234,4.8,51111
2001-01-01,"Prince William, VA",51153,68174,14982,4.8,53749
2002-01-01,"Prince William, VA",51153,70555,17871,5.5,55803
2003-01-01,"Prince William, VA",51153,72897,20433,6.1,59125
2004-01-01,"Prince William, VA",51153,75302,19550,5.6,63404
2005-01-01,"Prince William, VA",51153,81022,17235,5.0,66298
2006-01-01,"Prince William, VA",51153,80576,18174,5.1,68458
2007-01-01,"Prince William, VA",51153,86294,17703,5.0,70948
2008-01-01,"Prince William, VA",51153,87973,19016,5.3,72988
2009-01-01,"Prince William, VA",51153,88823,22535,6.0,73917
2010-01-01,"Prince William, VA",51153,90570,21701,5.0,76976
2011-01-01,"Prince William, VA",51153,94289,21429,5.0,80039
2012-01-01,"Prince William, VA",51153,97004,21775,5.0,82560
2013-01-01,"Prince William, VA",51153,99421,22214,5.0,84930
2014-01-01,"Prince William, VA",51153,101773,22645,5.0,87248
2015-01-01,"Prince William, VA",51153,104088,23063,5.0,89526
2016-01-01,"Prince William, VA",51153,106366,23473,5.0,91765
2017-01-01,"Prince William, VA",51153,108607,23876,5.0,93967
2018-01-01,"Prince William, VA",51153,110812,24272,5.0,96134
2019-01-01,"Prince William, VA",51153,112982,24661,5.0,98266
